--------------------------------------
| rollout/                |          |
|    approx_kl            | 0.0062747262 |
|    clip_fraction        | 0.00692      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.544        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 2.93         |
|    n_updates            | 1188         |
|    policy_gradient_loss | -0.00593     |
|    std                  | 0.2          |
|    value_loss           | 6.1          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 41.9         |
|    ep_reward_mean       | 15.6         |
|    mimic_body_reward    | 0.0474       |
|    mimic_body_vel_re... | 0.00751      |
|    mimic_contact_reward | 0.06         |
|    mimic_ee_reward      | 0.0136       |
|    mimic_qpos_reward    | 0.188        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 398          |
|    time_elapsed         | 5710         |
|    total_timesteps      | 1630208      |
| train/                  |              |
|    approx_kl            | 0.0015314491 |
|    clip_fraction        | 0.00651      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.555        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 2.92         |
|    n_updates            | 1191         |
|    policy_gradient_loss | -0.00544     |
|    std                  | 0.2          |
|    value_loss           | 5.59         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 41.6        |
|    ep_reward_mean       | 15.3        |
|    mimic_body_reward    | 0.0759      |
|    mimic_body_vel_re... | 0.0102      |
|    mimic_contact_reward | 0.07        |
|    mimic_ee_reward      | 0.0243      |
|    mimic_qpos_reward    | 0.206       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 399         |
|    time_elapsed         | 5724        |
|    total_timesteps      | 1634304     |
| train/                  |             |
|    approx_kl            | 0.006121446 |
|    clip_fraction        | 0.0152      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.541       |
|    learning_rate        | 1e-05       |
|    learning_rate_critic | 0.01        |
|    loss                 | 3           |
|    n_updates            | 1194        |
|    policy_gradient_loss | -0.00695    |
|    std                  | 0.2         |
|    value_loss           | 6           |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 41.6         |
|    ep_reward_mean       | 15.3         |
|    mimic_body_reward    | 0.0787       |
|    mimic_body_vel_re... | 0.00875      |
|    mimic_contact_reward | 0.07         |
|    mimic_ee_reward      | 0.023        |
|    mimic_qpos_reward    | 0.209        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 400          |
|    time_elapsed         | 5738         |
|    total_timesteps      | 1638400      |
| train/                  |              |
|    approx_kl            | 0.0031706507 |
|    clip_fraction        | 0.00448      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.561        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 2.67         |
|    n_updates            | 1197         |
|    policy_gradient_loss | -0.00484     |
|    std                  | 0.2          |
|    value_loss           | 5.72         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 40           |
|    ep_reward_mean       | 14.6         |
|    mimic_body_reward    | 0.0567       |
|    mimic_body_vel_re... | 0.0159       |
|    mimic_contact_reward | 0.094        |
|    mimic_ee_reward      | 0.011        |
|    mimic_qpos_reward    | 0.177        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 401          |
|    time_elapsed         | 5752         |
|    total_timesteps      | 1642496      |
| train/                  |              |
|    approx_kl            | 0.0019675312 |
|    clip_fraction        | 0.00659      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.542        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 2.87         |
|    n_updates            | 1200         |
|    policy_gradient_loss | -0.00573     |
|    std                  | 0.2          |
|    value_loss           | 5.74         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 43.2         |
|    ep_reward_mean       | 15.7         |
|    mimic_body_reward    | 0.0753       |
|    mimic_body_vel_re... | 0.015        |
|    mimic_contact_reward | 0.086        |
|    mimic_ee_reward      | 0.0175       |
|    mimic_qpos_reward    | 0.194        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 402          |
|    time_elapsed         | 5766         |
|    total_timesteps      | 1646592      |
| train/                  |              |
|    approx_kl            | 0.0040593892 |
|    clip_fraction        | 0.0127       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.586        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 2.87         |
|    n_updates            | 1203         |
|    policy_gradient_loss | -0.00651     |
|    std                  | 0.2          |
|    value_loss           | 5.19         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 41.8         |
|    ep_reward_mean       | 15.5         |
|    mimic_body_reward    | 0.0697       |
|    mimic_body_vel_re... | 0.0131       |
|    mimic_contact_reward | 0.08         |
|    mimic_ee_reward      | 0.0157       |
|    mimic_qpos_reward    | 0.198        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 403          |
|    time_elapsed         | 5780         |
|    total_timesteps      | 1650688      |
| train/                  |              |
|    approx_kl            | 0.0045486474 |
|    clip_fraction        | 0.0061       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.499        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 3            |
|    n_updates            | 1206         |
|    policy_gradient_loss | -0.0057      |
|    std                  | 0.2          |
|    value_loss           | 6.11         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 42.2         |
|    ep_reward_mean       | 15.7         |
|    mimic_body_reward    | 0.0822       |
|    mimic_body_vel_re... | 0.0121       |
|    mimic_contact_reward | 0.08         |
|    mimic_ee_reward      | 0.0211       |
|    mimic_qpos_reward    | 0.205        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 404          |
|    time_elapsed         | 5794         |
|    total_timesteps      | 1654784      |
| train/                  |              |
|    approx_kl            | 0.0036558586 |
|    clip_fraction        | 0.00488      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.529        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 2.76         |
|    n_updates            | 1209         |
|    policy_gradient_loss | -0.00538     |
|    std                  | 0.2          |
|    value_loss           | 6.07         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 41.7        |
|    ep_reward_mean       | 15.3        |
|    mimic_body_reward    | 0.0437      |
|    mimic_body_vel_re... | 0.0164      |
|    mimic_contact_reward | 0.096       |
|    mimic_ee_reward      | 0.0175      |
|    mimic_qpos_reward    | 0.201       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 405         |
|    time_elapsed         | 5809        |
|    total_timesteps      | 1658880     |
| train/                  |             |
|    approx_kl            | 0.005018483 |
|    clip_fraction        | 0.0109      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.533       |
|    learning_rate        | 1e-05       |
|    learning_rate_critic | 0.01        |
|    loss                 | 3.1         |
|    n_updates            | 1212        |
|    policy_gradient_loss | -0.0065     |
|    std                  | 0.2         |
|    value_loss           | 5.93        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 41.6         |
|    ep_reward_mean       | 15.3         |
|    mimic_body_reward    | 0.0476       |
|    mimic_body_vel_re... | 0.0133       |
|    mimic_contact_reward | 0.066        |
|    mimic_ee_reward      | 0.0171       |
|    mimic_qpos_reward    | 0.213        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 406          |
|    time_elapsed         | 5823         |
|    total_timesteps      | 1662976      |
| train/                  |              |
|    approx_kl            | 0.0009926375 |
|    clip_fraction        | 0.00667      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.561        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 2.59         |
|    n_updates            | 1215         |
|    policy_gradient_loss | -0.00572     |
|    std                  | 0.2          |
|    value_loss           | 5.5          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 41.8        |
|    ep_reward_mean       | 15.4        |
|    mimic_body_reward    | 0.0772      |
|    mimic_body_vel_re... | 0.00888     |
|    mimic_contact_reward | 0.092       |
|    mimic_ee_reward      | 0.021       |
|    mimic_qpos_reward    | 0.208       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 407         |
|    time_elapsed         | 5837        |
|    total_timesteps      | 1667072     |
| train/                  |             |
|    approx_kl            | 0.006263217 |
|    clip_fraction        | 0.00553     |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.605       |
|    learning_rate        | 1e-05       |
|    learning_rate_critic | 0.01        |
|    loss                 | 2.64        |
|    n_updates            | 1218        |
|    policy_gradient_loss | -0.00545    |
|    std                  | 0.2         |
|    value_loss           | 5.32        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 44.1         |
|    ep_reward_mean       | 16.6         |
|    mimic_body_reward    | 0.118        |
|    mimic_body_vel_re... | 0.0165       |
|    mimic_contact_reward | 0.102        |
|    mimic_ee_reward      | 0.0233       |
|    mimic_qpos_reward    | 0.203        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 408          |
|    time_elapsed         | 5851         |
|    total_timesteps      | 1671168      |
| train/                  |              |
|    approx_kl            | 0.0043769423 |
|    clip_fraction        | 0.0105       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.469        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 2.75         |
|    n_updates            | 1221         |
|    policy_gradient_loss | -0.00592     |
|    std                  | 0.2          |
|    value_loss           | 6.2          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 42.4        |
|    ep_reward_mean       | 15.8        |
|    mimic_body_reward    | 0.0665      |
|    mimic_body_vel_re... | 0.0104      |
|    mimic_contact_reward | 0.072       |
|    mimic_ee_reward      | 0.0203      |
|    mimic_qpos_reward    | 0.193       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 409         |
|    time_elapsed         | 5865        |
|    total_timesteps      | 1675264     |
| train/                  |             |
|    approx_kl            | 0.003673471 |
|    clip_fraction        | 0.00675     |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.5         |
|    learning_rate        | 1e-05       |
|    learning_rate_critic | 0.01        |
|    loss                 | 2.98        |
|    n_updates            | 1224        |
|    policy_gradient_loss | -0.00585    |
|    std                  | 0.2         |
|    value_loss           | 6.05        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 40.8         |
|    ep_reward_mean       | 15.1         |
|    mimic_body_reward    | 0.0738       |
|    mimic_body_vel_re... | 0.00658      |
|    mimic_contact_reward | 0.07         |
|    mimic_ee_reward      | 0.0141       |
|    mimic_qpos_reward    | 0.208        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 410          |
|    time_elapsed         | 5879         |
|    total_timesteps      | 1679360      |
| train/                  |              |
|    approx_kl            | 0.0028748284 |
|    clip_fraction        | 0.00155      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.536        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 2.37         |
|    n_updates            | 1227         |
|    policy_gradient_loss | -0.00456     |
|    std                  | 0.2          |
|    value_loss           | 5.63         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 40.3         |
|    ep_reward_mean       | 14.8         |
|    mimic_body_reward    | 0.0859       |
|    mimic_body_vel_re... | 0.0149       |
|    mimic_contact_reward | 0.12         |
|    mimic_ee_reward      | 0.0165       |
|    mimic_qpos_reward    | 0.188        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 411          |
|    time_elapsed         | 5893         |
|    total_timesteps      | 1683456      |
| train/                  |              |
|    approx_kl            | 0.0035796864 |
|    clip_fraction        | 0.0022       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.579        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 3.01         |
|    n_updates            | 1230         |
|    policy_gradient_loss | -0.00513     |
|    std                  | 0.2          |
|    value_loss           | 5.61         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 42.6         |
|    ep_reward_mean       | 15.9         |
|    mimic_body_reward    | 0.0289       |
|    mimic_body_vel_re... | 0.00649      |
|    mimic_contact_reward | 0.058        |
|    mimic_ee_reward      | 0.0132       |
|    mimic_qpos_reward    | 0.188        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 412          |
|    time_elapsed         | 5907         |
|    total_timesteps      | 1687552      |
| train/                  |              |
|    approx_kl            | 0.0061629973 |
|    clip_fraction        | 0.0156       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.555        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 2.65         |
|    n_updates            | 1233         |
|    policy_gradient_loss | -0.00672     |
|    std                  | 0.2          |
|    value_loss           | 5.51         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 43.3         |
|    ep_reward_mean       | 16.1         |
|    mimic_body_reward    | 0.0795       |
|    mimic_body_vel_re... | 0.0115       |
|    mimic_contact_reward | 0.056        |
|    mimic_ee_reward      | 0.0249       |
|    mimic_qpos_reward    | 0.214        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 413          |
|    time_elapsed         | 5921         |
|    total_timesteps      | 1691648      |
| train/                  |              |
|    approx_kl            | 0.0051205177 |
|    clip_fraction        | 0.0116       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.496        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 2.82         |
|    n_updates            | 1236         |
|    policy_gradient_loss | -0.0066      |
|    std                  | 0.2          |
|    value_loss           | 5.88         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 43.4       |
|    ep_reward_mean       | 16         |
|    mimic_body_reward    | 0.0847     |
|    mimic_body_vel_re... | 0.0121     |
|    mimic_contact_reward | 0.072      |
|    mimic_ee_reward      | 0.0175     |
|    mimic_qpos_reward    | 0.199      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 285        |
|    iterations           | 414        |
|    time_elapsed         | 5935       |
|    total_timesteps      | 1695744    |
| train/                  |            |
|    approx_kl            | 0.00128067 |
|    clip_fraction        | 0.00301    |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.525      |
|    learning_rate        | 1e-05      |
|    learning_rate_critic | 0.01       |
|    loss                 | 2.63       |
|    n_updates            | 1239       |
|    policy_gradient_loss | -0.00455   |
|    std                  | 0.2        |
|    value_loss           | 5.85       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 43.9         |
|    ep_reward_mean       | 16.3         |
|    mimic_body_reward    | 0.0545       |
|    mimic_body_vel_re... | 0.00766      |
|    mimic_contact_reward | 0.08         |
|    mimic_ee_reward      | 0.0193       |
|    mimic_qpos_reward    | 0.189        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 415          |
|    time_elapsed         | 5949         |
|    total_timesteps      | 1699840      |
| train/                  |              |
|    approx_kl            | 0.0018105898 |
|    clip_fraction        | 0.00602      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.52         |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 3.2          |
|    n_updates            | 1242         |
|    policy_gradient_loss | -0.00549     |
|    std                  | 0.2          |
|    value_loss           | 5.95         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 43.8         |
|    ep_reward_mean       | 16.1         |
|    mimic_body_reward    | 0.0385       |
|    mimic_body_vel_re... | 0.00988      |
|    mimic_contact_reward | 0.038        |
|    mimic_ee_reward      | 0.013        |
|    mimic_qpos_reward    | 0.172        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 416          |
|    time_elapsed         | 5963         |
|    total_timesteps      | 1703936      |
| train/                  |              |
|    approx_kl            | 0.0018167156 |
|    clip_fraction        | 0.00285      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.501        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 2.91         |
|    n_updates            | 1245         |
|    policy_gradient_loss | -0.00494     |
|    std                  | 0.2          |
|    value_loss           | 6.2          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.4        |
|    ep_reward_mean       | 15.9        |
|    mimic_body_reward    | 0.0752      |
|    mimic_body_vel_re... | 0.0106      |
|    mimic_contact_reward | 0.07        |
|    mimic_ee_reward      | 0.0158      |
|    mimic_qpos_reward    | 0.201       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 417         |
|    time_elapsed         | 5977        |
|    total_timesteps      | 1708032     |
| train/                  |             |
|    approx_kl            | 0.003385557 |
|    clip_fraction        | 0.0107      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.522       |
|    learning_rate        | 1e-05       |
|    learning_rate_critic | 0.01        |
|    loss                 | 2.39        |
|    n_updates            | 1248        |
|    policy_gradient_loss | -0.0064     |
|    std                  | 0.2         |
|    value_loss           | 5.69        |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 43.6          |
|    ep_reward_mean       | 16.1          |
|    mimic_body_reward    | 0.0653        |
|    mimic_body_vel_re... | 0.0105        |
|    mimic_contact_reward | 0.08          |
|    mimic_ee_reward      | 0.0248        |
|    mimic_qpos_reward    | 0.216         |
|    mimic_qvel_reward    | 0             |
| time/                   |               |
|    fps                  | 285           |
|    iterations           | 418           |
|    time_elapsed         | 5991          |
|    total_timesteps      | 1712128       |
| train/                  |               |
|    approx_kl            | 0.00055751484 |
|    clip_fraction        | 0.0161        |
|    clip_range           | 0.2           |
|    entropy_loss         | 4.38          |
|    explained_variance   | 0.506         |
|    learning_rate        | 1e-05         |
|    learning_rate_critic | 0.01          |
|    loss                 | 2.84          |
|    n_updates            | 1251          |
|    policy_gradient_loss | -0.00718      |
|    std                  | 0.2           |
|    value_loss           | 6.25          |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 42.7         |
|    ep_reward_mean       | 15.7         |
|    mimic_body_reward    | 0.0929       |
|    mimic_body_vel_re... | 0.0161       |
|    mimic_contact_reward | 0.116        |
|    mimic_ee_reward      | 0.0261       |
|    mimic_qpos_reward    | 0.205        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 419          |
|    time_elapsed         | 6005         |
|    total_timesteps      | 1716224      |
| train/                  |              |
|    approx_kl            | 0.0016244318 |
|    clip_fraction        | 0.00423      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.582        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 2.96         |
|    n_updates            | 1254         |
|    policy_gradient_loss | -0.00489     |
|    std                  | 0.2          |
|    value_loss           | 5.89         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 42.2        |
|    ep_reward_mean       | 15.4        |
|    mimic_body_reward    | 0.06        |
|    mimic_body_vel_re... | 0.0104      |
|    mimic_contact_reward | 0.104       |
|    mimic_ee_reward      | 0.0211      |
|    mimic_qpos_reward    | 0.188       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 420         |
|    time_elapsed         | 6019        |
|    total_timesteps      | 1720320     |
| train/                  |             |
|    approx_kl            | 0.004845297 |
|    clip_fraction        | 0.00635     |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.555       |
|    learning_rate        | 1e-05       |
|    learning_rate_critic | 0.01        |
|    loss                 | 2.63        |
|    n_updates            | 1257        |
|    policy_gradient_loss | -0.0054     |
|    std                  | 0.2         |
|    value_loss           | 5.75        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 43.6         |
|    ep_reward_mean       | 16.4         |
|    mimic_body_reward    | 0.0804       |
|    mimic_body_vel_re... | 0.0189       |
|    mimic_contact_reward | 0.104        |
|    mimic_ee_reward      | 0.0201       |
|    mimic_qpos_reward    | 0.21         |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 421          |
|    time_elapsed         | 6033         |
|    total_timesteps      | 1724416      |
| train/                  |              |
|    approx_kl            | 0.0014735069 |
|    clip_fraction        | 0.00171      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.538        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 2.72         |
|    n_updates            | 1260         |
|    policy_gradient_loss | -0.00456     |
|    std                  | 0.2          |
|    value_loss           | 5.83         |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 44.2          |
|    ep_reward_mean       | 16.5          |
|    mimic_body_reward    | 0.0529        |
|    mimic_body_vel_re... | 0.0105        |
|    mimic_contact_reward | 0.068         |
|    mimic_ee_reward      | 0.0104        |
|    mimic_qpos_reward    | 0.186         |
|    mimic_qvel_reward    | 0             |
| time/                   |               |
|    fps                  | 285           |
|    iterations           | 422           |
|    time_elapsed         | 6047          |
|    total_timesteps      | 1728512       |
| train/                  |               |
|    approx_kl            | 0.00052390504 |
|    clip_fraction        | 0.0108        |
|    clip_range           | 0.2           |
|    entropy_loss         | 4.38          |
|    explained_variance   | 0.547         |
|    learning_rate        | 1e-05         |
|    learning_rate_critic | 0.01          |
|    loss                 | 2.94          |
|    n_updates            | 1263          |
|    policy_gradient_loss | -0.00574      |
|    std                  | 0.2           |
|    value_loss           | 5.9           |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 42.5        |
|    ep_reward_mean       | 16          |
|    mimic_body_reward    | 0.0637      |
|    mimic_body_vel_re... | 0.0137      |
|    mimic_contact_reward | 0.098       |
|    mimic_ee_reward      | 0.0121      |
|    mimic_qpos_reward    | 0.186       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 423         |
|    time_elapsed         | 6061        |
|    total_timesteps      | 1732608     |
| train/                  |             |
|    approx_kl            | 0.004340088 |
|    clip_fraction        | 0.00765     |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.533       |
|    learning_rate        | 1e-05       |
|    learning_rate_critic | 0.01        |
|    loss                 | 3.19        |
|    n_updates            | 1266        |
|    policy_gradient_loss | -0.00565    |
|    std                  | 0.2         |
|    value_loss           | 6.53        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44.2        |
|    ep_reward_mean       | 16.5        |
|    mimic_body_reward    | 0.0425      |
|    mimic_body_vel_re... | 0.0092      |
|    mimic_contact_reward | 0.07        |
|    mimic_ee_reward      | 0.0184      |
|    mimic_qpos_reward    | 0.202       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 424         |
|    time_elapsed         | 6075        |
|    total_timesteps      | 1736704     |
| train/                  |             |
|    approx_kl            | 0.002271193 |
|    clip_fraction        | 0.00146     |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.494       |
|    learning_rate        | 1e-05       |
|    learning_rate_critic | 0.01        |
|    loss                 | 3.22        |
|    n_updates            | 1269        |
|    policy_gradient_loss | -0.00447    |
|    std                  | 0.2         |
|    value_loss           | 6.38        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 42.9         |
|    ep_reward_mean       | 15.9         |
|    mimic_body_reward    | 0.0578       |
|    mimic_body_vel_re... | 0.0111       |
|    mimic_contact_reward | 0.078        |
|    mimic_ee_reward      | 0.0191       |
|    mimic_qpos_reward    | 0.205        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 425          |
|    time_elapsed         | 6089         |
|    total_timesteps      | 1740800      |
| train/                  |              |
|    approx_kl            | 0.0014162856 |
|    clip_fraction        | 0.00651      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.484        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 3.24         |
|    n_updates            | 1272         |
|    policy_gradient_loss | -0.00556     |
|    std                  | 0.2          |
|    value_loss           | 6.33         |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 44.9          |
|    ep_reward_mean       | 16.6          |
|    mimic_body_reward    | 0.0611        |
|    mimic_body_vel_re... | 0.0128        |
|    mimic_contact_reward | 0.09          |
|    mimic_ee_reward      | 0.0153        |
|    mimic_qpos_reward    | 0.198         |
|    mimic_qvel_reward    | 0             |
| time/                   |               |
|    fps                  | 285           |
|    iterations           | 426           |
|    time_elapsed         | 6103          |
|    total_timesteps      | 1744896       |
| train/                  |               |
|    approx_kl            | 0.00014415818 |
|    clip_fraction        | 0.00212       |
|    clip_range           | 0.2           |
|    entropy_loss         | 4.38          |
|    explained_variance   | 0.585         |
|    learning_rate        | 1e-05         |
|    learning_rate_critic | 0.01          |
|    loss                 | 2.86          |
|    n_updates            | 1275          |
|    policy_gradient_loss | -0.00461      |
|    std                  | 0.2           |
|    value_loss           | 5.63          |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.2        |
|    ep_reward_mean       | 16.2        |
|    mimic_body_reward    | 0.0392      |
|    mimic_body_vel_re... | 0.00792     |
|    mimic_contact_reward | 0.042       |
|    mimic_ee_reward      | 0.0118      |
|    mimic_qpos_reward    | 0.171       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 427         |
|    time_elapsed         | 6117        |
|    total_timesteps      | 1748992     |
| train/                  |             |
|    approx_kl            | 0.003332607 |
|    clip_fraction        | 0.00309     |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.52        |
|    learning_rate        | 1e-05       |
|    learning_rate_critic | 0.01        |
|    loss                 | 2.9         |
|    n_updates            | 1278        |
|    policy_gradient_loss | -0.00506    |
|    std                  | 0.2         |
|    value_loss           | 6.1         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 41.8        |
|    ep_reward_mean       | 15.4        |
|    mimic_body_reward    | 0.0562      |
|    mimic_body_vel_re... | 0.00951     |
