--------------------------------------
| rollout/                |          |
|    iterations           | 171          |
|    time_elapsed         | 1700         |
|    total_timesteps      | 700416       |
| train/                  |              |
|    approx_kl            | 0.0069054198 |
|    clip_fraction        | 0.0178       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.721        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.16         |
|    n_updates            | 510          |
|    policy_gradient_loss | -0.00662     |
|    std                  | 0.2          |
|    value_loss           | 7.05         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 40.6        |
|    ep_reward_mean       | 20.6        |
|    mimic_body_orient... | 0.0134      |
|    mimic_body_reward    | 0.141       |
|    mimic_body_vel_re... | 0.011       |
|    mimic_contact_reward | 0.066       |
|    mimic_qpos_reward    | 0.254       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 412         |
|    iterations           | 172         |
|    time_elapsed         | 1709        |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.006932065 |
|    clip_fraction        | 0.0317      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.783       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.63        |
|    n_updates            | 513         |
|    policy_gradient_loss | -0.00851    |
|    std                  | 0.2         |
|    value_loss           | 6.03        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 41.6         |
|    ep_reward_mean       | 21           |
|    mimic_body_orient... | 0.0174       |
|    mimic_body_reward    | 0.108        |
|    mimic_body_vel_re... | 0.00854      |
|    mimic_contact_reward | 0.092        |
|    mimic_qpos_reward    | 0.279        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 173          |
|    time_elapsed         | 1719         |
|    total_timesteps      | 708608       |
| train/                  |              |
|    approx_kl            | 0.0046959487 |
|    clip_fraction        | 0.0209       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.763        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.11         |
|    n_updates            | 516          |
|    policy_gradient_loss | -0.0066      |
|    std                  | 0.2          |
|    value_loss           | 6.19         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 42.5        |
|    ep_reward_mean       | 21.5        |
|    mimic_body_orient... | 0.0156      |
|    mimic_body_reward    | 0.137       |
|    mimic_body_vel_re... | 0.00848     |
|    mimic_contact_reward | 0.062       |
|    mimic_qpos_reward    | 0.253       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 412         |
|    iterations           | 174         |
|    time_elapsed         | 1729        |
|    total_timesteps      | 712704      |
| train/                  |             |
|    approx_kl            | 0.005122431 |
|    clip_fraction        | 0.0352      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.744       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.48        |
|    n_updates            | 519         |
|    policy_gradient_loss | -0.00818    |
|    std                  | 0.2         |
|    value_loss           | 6.49        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 39.4       |
|    ep_reward_mean       | 20         |
|    mimic_body_orient... | 0.0132     |
|    mimic_body_reward    | 0.133      |
|    mimic_body_vel_re... | 0.00755    |
|    mimic_contact_reward | 0.058      |
|    mimic_qpos_reward    | 0.257      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 412        |
|    iterations           | 175        |
|    time_elapsed         | 1739       |
|    total_timesteps      | 716800     |
| train/                  |            |
|    approx_kl            | 0.00684504 |
|    clip_fraction        | 0.0274     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.755      |
|    learning_rate        | 1e-05      |
|    loss                 | 3.84       |
|    n_updates            | 522        |
|    policy_gradient_loss | -0.00621   |
|    std                  | 0.2        |
|    value_loss           | 6.69       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 39.5         |
|    ep_reward_mean       | 20           |
|    mimic_body_orient... | 0.0198       |
|    mimic_body_reward    | 0.128        |
|    mimic_body_vel_re... | 0.00935      |
|    mimic_contact_reward | 0.064        |
|    mimic_qpos_reward    | 0.264        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 176          |
|    time_elapsed         | 1749         |
|    total_timesteps      | 720896       |
| train/                  |              |
|    approx_kl            | 0.0073304037 |
|    clip_fraction        | 0.0343       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.78         |
|    learning_rate        | 1e-05        |
|    loss                 | 2.87         |
|    n_updates            | 525          |
|    policy_gradient_loss | -0.00798     |
|    std                  | 0.2          |
|    value_loss           | 5.94         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 42.5        |
|    ep_reward_mean       | 21.8        |
|    mimic_body_orient... | 0.0202      |
|    mimic_body_reward    | 0.127       |
|    mimic_body_vel_re... | 0.013       |
|    mimic_contact_reward | 0.094       |
|    mimic_qpos_reward    | 0.268       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 412         |
|    iterations           | 177         |
|    time_elapsed         | 1758        |
|    total_timesteps      | 724992      |
| train/                  |             |
|    approx_kl            | 0.008147575 |
|    clip_fraction        | 0.0463      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.767       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.78        |
|    n_updates            | 528         |
|    policy_gradient_loss | -0.00892    |
|    std                  | 0.2         |
|    value_loss           | 5.85        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 42.5        |
|    ep_reward_mean       | 21.8        |
|    mimic_body_orient... | 0.0172      |
|    mimic_body_reward    | 0.143       |
|    mimic_body_vel_re... | 0.0101      |
|    mimic_contact_reward | 0.092       |
|    mimic_qpos_reward    | 0.269       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 412         |
|    iterations           | 178         |
|    time_elapsed         | 1768        |
|    total_timesteps      | 729088      |
| train/                  |             |
|    approx_kl            | 0.006640136 |
|    clip_fraction        | 0.0214      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.755       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.91        |
|    n_updates            | 531         |
|    policy_gradient_loss | -0.0062     |
|    std                  | 0.2         |
|    value_loss           | 6.38        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 43           |
|    ep_reward_mean       | 21.9         |
|    mimic_body_orient... | 0.0102       |
|    mimic_body_reward    | 0.116        |
|    mimic_body_vel_re... | 0.0114       |
|    mimic_contact_reward | 0.086        |
|    mimic_qpos_reward    | 0.262        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 179          |
|    time_elapsed         | 1778         |
|    total_timesteps      | 733184       |
| train/                  |              |
|    approx_kl            | 0.0053494396 |
|    clip_fraction        | 0.0159       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.763        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.12         |
|    n_updates            | 534          |
|    policy_gradient_loss | -0.00622     |
|    std                  | 0.2          |
|    value_loss           | 6.3          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 41.5         |
|    ep_reward_mean       | 20.9         |
|    mimic_body_orient... | 0.0307       |
|    mimic_body_reward    | 0.164        |
|    mimic_body_vel_re... | 0.0145       |
|    mimic_contact_reward | 0.09         |
|    mimic_qpos_reward    | 0.285        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 180          |
|    time_elapsed         | 1788         |
|    total_timesteps      | 737280       |
| train/                  |              |
|    approx_kl            | 0.0095575275 |
|    clip_fraction        | 0.0278       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.755        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.03         |
|    n_updates            | 537          |
|    policy_gradient_loss | -0.00752     |
|    std                  | 0.2          |
|    value_loss           | 6.61         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 43.6         |
|    ep_reward_mean       | 22.4         |
|    mimic_body_orient... | 0.0162       |
|    mimic_body_reward    | 0.123        |
|    mimic_body_vel_re... | 0.00704      |
|    mimic_contact_reward | 0.066        |
|    mimic_qpos_reward    | 0.271        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 181          |
|    time_elapsed         | 1798         |
|    total_timesteps      | 741376       |
| train/                  |              |
|    approx_kl            | 0.0077014114 |
|    clip_fraction        | 0.0212       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.759        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.99         |
|    n_updates            | 540          |
|    policy_gradient_loss | -0.00692     |
|    std                  | 0.2          |
|    value_loss           | 6.82         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 42.3         |
|    ep_reward_mean       | 21.4         |
|    mimic_body_orient... | 0.0158       |
|    mimic_body_reward    | 0.113        |
|    mimic_body_vel_re... | 0.00888      |
|    mimic_contact_reward | 0.05         |
|    mimic_qpos_reward    | 0.253        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 182          |
|    time_elapsed         | 1807         |
|    total_timesteps      | 745472       |
| train/                  |              |
|    approx_kl            | 0.0035221507 |
|    clip_fraction        | 0.0123       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.716        |
|    learning_rate        | 1e-05        |
|    loss                 | 4.18         |
|    n_updates            | 543          |
|    policy_gradient_loss | -0.00587     |
|    std                  | 0.2          |
|    value_loss           | 7.52         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 42.1         |
|    ep_reward_mean       | 21.5         |
|    mimic_body_orient... | 0.0236       |
|    mimic_body_reward    | 0.152        |
|    mimic_body_vel_re... | 0.013        |
|    mimic_contact_reward | 0.076        |
|    mimic_qpos_reward    | 0.286        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 183          |
|    time_elapsed         | 1817         |
|    total_timesteps      | 749568       |
| train/                  |              |
|    approx_kl            | 0.0051917844 |
|    clip_fraction        | 0.0194       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.776        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.21         |
|    n_updates            | 546          |
|    policy_gradient_loss | -0.0061      |
|    std                  | 0.2          |
|    value_loss           | 6.79         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 41.9        |
|    ep_reward_mean       | 21.5        |
|    mimic_body_orient... | 0.0153      |
|    mimic_body_reward    | 0.14        |
|    mimic_body_vel_re... | 0.0135      |
|    mimic_contact_reward | 0.05        |
|    mimic_qpos_reward    | 0.26        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 412         |
|    iterations           | 184         |
|    time_elapsed         | 1827        |
|    total_timesteps      | 753664      |
| train/                  |             |
|    approx_kl            | 0.009204503 |
|    clip_fraction        | 0.0294      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.771       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.89        |
|    n_updates            | 549         |
|    policy_gradient_loss | -0.00794    |
|    std                  | 0.2         |
|    value_loss           | 6.28        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 42.5         |
|    ep_reward_mean       | 21.8         |
|    mimic_body_orient... | 0.00949      |
|    mimic_body_reward    | 0.0966       |
|    mimic_body_vel_re... | 0.00328      |
|    mimic_contact_reward | 0.028        |
|    mimic_qpos_reward    | 0.262        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 185          |
|    time_elapsed         | 1837         |
|    total_timesteps      | 757760       |
| train/                  |              |
|    approx_kl            | 0.0040304735 |
|    clip_fraction        | 0.0273       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.761        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.04         |
|    n_updates            | 552          |
|    policy_gradient_loss | -0.00703     |
|    std                  | 0.2          |
|    value_loss           | 6.95         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 41.4         |
|    ep_reward_mean       | 21.3         |
|    mimic_body_orient... | 0.0133       |
|    mimic_body_reward    | 0.137        |
|    mimic_body_vel_re... | 0.00982      |
|    mimic_contact_reward | 0.064        |
|    mimic_qpos_reward    | 0.257        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 186          |
|    time_elapsed         | 1847         |
|    total_timesteps      | 761856       |
| train/                  |              |
|    approx_kl            | 0.0028851456 |
|    clip_fraction        | 0.0199       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.752        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.13         |
|    n_updates            | 555          |
|    policy_gradient_loss | -0.00677     |
|    std                  | 0.2          |
|    value_loss           | 6.82         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 41.3        |
|    ep_reward_mean       | 21.1        |
|    mimic_body_orient... | 0.000976    |
|    mimic_body_reward    | 0.132       |
|    mimic_body_vel_re... | 0.0118      |
|    mimic_contact_reward | 0.07        |
|    mimic_qpos_reward    | 0.288       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 412         |
|    iterations           | 187         |
|    time_elapsed         | 1856        |
|    total_timesteps      | 765952      |
| train/                  |             |
|    approx_kl            | 0.006931928 |
|    clip_fraction        | 0.0236      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.761       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.63        |
|    n_updates            | 558         |
|    policy_gradient_loss | -0.00716    |
|    std                  | 0.2         |
|    value_loss           | 6.86        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 41.7        |
|    ep_reward_mean       | 21.5        |
|    mimic_body_orient... | 0.0104      |
|    mimic_body_reward    | 0.112       |
|    mimic_body_vel_re... | 0.0125      |
|    mimic_contact_reward | 0.072       |
|    mimic_qpos_reward    | 0.25        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 412         |
|    iterations           | 188         |
|    time_elapsed         | 1866        |
|    total_timesteps      | 770048      |
| train/                  |             |
|    approx_kl            | 0.007783195 |
|    clip_fraction        | 0.0446      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.808       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.82        |
|    n_updates            | 561         |
|    policy_gradient_loss | -0.00877    |
|    std                  | 0.2         |
|    value_loss           | 5.46        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 43           |
|    ep_reward_mean       | 22.2         |
|    mimic_body_orient... | 0.0121       |
|    mimic_body_reward    | 0.132        |
|    mimic_body_vel_re... | 0.00709      |
|    mimic_contact_reward | 0.056        |
|    mimic_qpos_reward    | 0.251        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 189          |
|    time_elapsed         | 1876         |
|    total_timesteps      | 774144       |
| train/                  |              |
|    approx_kl            | 0.0071103876 |
|    clip_fraction        | 0.0374       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.743        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.44         |
|    n_updates            | 564          |
|    policy_gradient_loss | -0.00824     |
|    std                  | 0.2          |
|    value_loss           | 7.18         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 42          |
|    ep_reward_mean       | 22          |
|    mimic_body_orient... | 0.023       |
|    mimic_body_reward    | 0.13        |
|    mimic_body_vel_re... | 0.0143      |
|    mimic_contact_reward | 0.084       |
|    mimic_qpos_reward    | 0.266       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 412         |
|    iterations           | 190         |
|    time_elapsed         | 1886        |
|    total_timesteps      | 778240      |
| train/                  |             |
|    approx_kl            | 0.007331116 |
|    clip_fraction        | 0.0149      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.73        |
|    learning_rate        | 1e-05       |
|    loss                 | 3.58        |
|    n_updates            | 567         |
|    policy_gradient_loss | -0.00622    |
|    std                  | 0.2         |
|    value_loss           | 7.35        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 40.9       |
|    ep_reward_mean       | 21.3       |
|    mimic_body_orient... | 0.0137     |
|    mimic_body_reward    | 0.145      |
|    mimic_body_vel_re... | 0.0112     |
|    mimic_contact_reward | 0.098      |
|    mimic_qpos_reward    | 0.282      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 412        |
|    iterations           | 191        |
|    time_elapsed         | 1896       |
|    total_timesteps      | 782336     |
| train/                  |            |
|    approx_kl            | 0.00614601 |
|    clip_fraction        | 0.0206     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.745      |
|    learning_rate        | 1e-05      |
|    loss                 | 3.26       |
|    n_updates            | 570        |
|    policy_gradient_loss | -0.00666   |
|    std                  | 0.2        |
|    value_loss           | 7.47       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.5        |
|    ep_reward_mean       | 22.4        |
|    mimic_body_orient... | 0.0193      |
|    mimic_body_reward    | 0.138       |
|    mimic_body_vel_re... | 0.0133      |
|    mimic_contact_reward | 0.07        |
|    mimic_qpos_reward    | 0.267       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 412         |
|    iterations           | 192         |
|    time_elapsed         | 1906        |
|    total_timesteps      | 786432      |
| train/                  |             |
|    approx_kl            | 0.005817629 |
|    clip_fraction        | 0.0234      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.76        |
|    learning_rate        | 1e-05       |
|    loss                 | 3.22        |
|    n_updates            | 573         |
|    policy_gradient_loss | -0.00689    |
|    std                  | 0.2         |
|    value_loss           | 6.88        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 41.7         |
|    ep_reward_mean       | 21.5         |
|    mimic_body_orient... | 0.019        |
|    mimic_body_reward    | 0.132        |
|    mimic_body_vel_re... | 0.0149       |
|    mimic_contact_reward | 0.08         |
|    mimic_qpos_reward    | 0.276        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 193          |
|    time_elapsed         | 1915         |
|    total_timesteps      | 790528       |
| train/                  |              |
|    approx_kl            | 0.0066768276 |
|    clip_fraction        | 0.0321       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.759        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.17         |
|    n_updates            | 576          |
|    policy_gradient_loss | -0.00823     |
|    std                  | 0.2          |
|    value_loss           | 7.09         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 43.5         |
|    ep_reward_mean       | 22.5         |
|    mimic_body_orient... | 0.0289       |
|    mimic_body_reward    | 0.137        |
|    mimic_body_vel_re... | 0.0144       |
|    mimic_contact_reward | 0.096        |
|    mimic_qpos_reward    | 0.279        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 194          |
|    time_elapsed         | 1925         |
|    total_timesteps      | 794624       |
| train/                  |              |
|    approx_kl            | 0.0064789774 |
|    clip_fraction        | 0.0261       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.766        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.95         |
|    n_updates            | 579          |
|    policy_gradient_loss | -0.00852     |
|    std                  | 0.2          |
|    value_loss           | 6.83         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 41.7        |
|    ep_reward_mean       | 21.6        |
|    mimic_body_orient... | 0.00533     |
|    mimic_body_reward    | 0.116       |
|    mimic_body_vel_re... | 0.00695     |
|    mimic_contact_reward | 0.054       |
|    mimic_qpos_reward    | 0.259       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 412         |
|    iterations           | 195         |
|    time_elapsed         | 1935        |
|    total_timesteps      | 798720      |
| train/                  |             |
|    approx_kl            | 0.006190506 |
|    clip_fraction        | 0.0177      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.76        |
|    learning_rate        | 1e-05       |
|    loss                 | 3.69        |
|    n_updates            | 582         |
|    policy_gradient_loss | -0.0068     |
|    std                  | 0.2         |
|    value_loss           | 7.01        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44.3        |
|    ep_reward_mean       | 23          |
|    mimic_body_orient... | 0.00633     |
|    mimic_body_reward    | 0.112       |
|    mimic_body_vel_re... | 0.00546     |
|    mimic_contact_reward | 0.06        |
|    mimic_qpos_reward    | 0.27        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 412         |
|    iterations           | 196         |
|    time_elapsed         | 1945        |
|    total_timesteps      | 802816      |
| train/                  |             |
|    approx_kl            | 0.009731483 |
|    clip_fraction        | 0.028       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.776       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.86        |
|    n_updates            | 585         |
|    policy_gradient_loss | -0.00742    |
|    std                  | 0.2         |
|    value_loss           | 6.5         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.6        |
|    ep_reward_mean       | 22.3        |
|    mimic_body_orient... | 0.00974     |
|    mimic_body_reward    | 0.151       |
|    mimic_body_vel_re... | 0.0143      |
|    mimic_contact_reward | 0.06        |
|    mimic_qpos_reward    | 0.272       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 412         |
|    iterations           | 197         |
|    time_elapsed         | 1954        |
|    total_timesteps      | 806912      |
| train/                  |             |
|    approx_kl            | 0.007927673 |
|    clip_fraction        | 0.0258      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.709       |
|    learning_rate        | 1e-05       |
|    loss                 | 4.11        |
|    n_updates            | 588         |
|    policy_gradient_loss | -0.00746    |
|    std                  | 0.2         |
|    value_loss           | 8.17        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 43.2         |
|    ep_reward_mean       | 22.8         |
|    mimic_body_orient... | 0.0126       |
|    mimic_body_reward    | 0.139        |
|    mimic_body_vel_re... | 0.0145       |
|    mimic_contact_reward | 0.062        |
|    mimic_qpos_reward    | 0.284        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 198          |
|    time_elapsed         | 1964         |
|    total_timesteps      | 811008       |
| train/                  |              |
|    approx_kl            | 0.0041487776 |
|    clip_fraction        | 0.0352       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.747        |
|    learning_rate        | 1e-05        |
|    loss                 | 4.04         |
|    n_updates            | 591          |
|    policy_gradient_loss | -0.00814     |
|    std                  | 0.2          |
|    value_loss           | 7.71         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 45.2         |
|    ep_reward_mean       | 23.6         |
|    mimic_body_orient... | 0.0102       |
|    mimic_body_reward    | 0.134        |
|    mimic_body_vel_re... | 0.015        |
|    mimic_contact_reward | 0.102        |
|    mimic_qpos_reward    | 0.276        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 199          |
|    time_elapsed         | 1974         |
|    total_timesteps      | 815104       |
| train/                  |              |
|    approx_kl            | 0.0063665695 |
|    clip_fraction        | 0.0192       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.773        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.68         |
|    n_updates            | 594          |
|    policy_gradient_loss | -0.00698     |
|    std                  | 0.2          |
|    value_loss           | 7.1          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.8        |
|    ep_reward_mean       | 23.1        |
|    mimic_body_orient... | 0.0164      |
|    mimic_body_reward    | 0.128       |
|    mimic_body_vel_re... | 0.00906     |
|    mimic_contact_reward | 0.056       |
|    mimic_qpos_reward    | 0.266       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 412         |
|    iterations           | 200         |
|    time_elapsed         | 1984        |
|    total_timesteps      | 819200      |
| train/                  |             |
|    approx_kl            | 0.009651789 |
|    clip_fraction        | 0.0334      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.78        |
|    learning_rate        | 1e-05       |
|    loss                 | 3.8         |
|    n_updates            | 597         |
|    policy_gradient_loss | -0.00821    |
|    std                  | 0.2         |
|    value_loss           | 6.93        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 43.6         |
|    ep_reward_mean       | 22.9         |
|    mimic_body_orient... | 0.0227       |
|    mimic_body_reward    | 0.14         |
|    mimic_body_vel_re... | 0.018        |
|    mimic_contact_reward | 0.084        |
|    mimic_qpos_reward    | 0.278        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 201          |
|    time_elapsed         | 1993         |
|    total_timesteps      | 823296       |
| train/                  |              |
|    approx_kl            | 0.0052354867 |
|    clip_fraction        | 0.0391       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.754        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.88         |
|    n_updates            | 600          |
|    policy_gradient_loss | -0.00865     |
|    std                  | 0.2          |
|    value_loss           | 7.74         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 42.3         |
|    ep_reward_mean       | 22.2         |
|    mimic_body_orient... | 0.0123       |
|    mimic_body_reward    | 0.118        |
|    mimic_body_vel_re... | 0.0138       |
|    mimic_contact_reward | 0.056        |
|    mimic_qpos_reward    | 0.269        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 202          |
|    time_elapsed         | 2003         |
|    total_timesteps      | 827392       |
| train/                  |              |
|    approx_kl            | 0.0026487575 |
|    clip_fraction        | 0.0233       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.76         |
|    learning_rate        | 1e-05        |
|    loss                 | 3.46         |
|    n_updates            | 603          |
|    policy_gradient_loss | -0.0068      |
|    std                  | 0.2          |
|    value_loss           | 7.49         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.3        |
|    ep_reward_mean       | 22.5        |
|    mimic_body_orient... | 0.0112      |
|    mimic_body_reward    | 0.136       |
|    mimic_body_vel_re... | 0.0129      |
|    mimic_contact_reward | 0.088       |
|    mimic_qpos_reward    | 0.277       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 412         |
|    iterations           | 203         |
|    time_elapsed         | 2013        |
|    total_timesteps      | 831488      |
| train/                  |             |
|    approx_kl            | 0.008664522 |
|    clip_fraction        | 0.0379      |
|    clip_range           | 0.2         |
