--------------------------------------
| rollout/                |          |
| train/                  |             |
|    approx_kl            | 0.008487446 |
|    clip_fraction        | 0.0212      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | -3.82       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.92        |
|    n_updates            | 96          |
|    policy_gradient_loss | -0.00751    |
|    std                  | 0.2         |
|    value_loss           | 3.7         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 29.6        |
|    ep_reward_mean       | 9.52        |
|    mimic_body_reward    | 0.0499      |
|    mimic_body_vel_re... | 0.00932     |
|    mimic_contact_reward | 0.024       |
|    mimic_ee_reward      | 0.00994     |
|    mimic_qpos_reward    | 0.16        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 279         |
|    iterations           | 34          |
|    time_elapsed         | 498         |
|    total_timesteps      | 139264      |
| train/                  |             |
|    approx_kl            | 0.006657726 |
|    clip_fraction        | 0.0255      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | -3.43       |
|    learning_rate        | 1e-05       |
|    loss                 | 2           |
|    n_updates            | 99          |
|    policy_gradient_loss | -0.00753    |
|    std                  | 0.2         |
|    value_loss           | 3.86        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 29          |
|    ep_reward_mean       | 9.26        |
|    mimic_body_reward    | 0.0716      |
|    mimic_body_vel_re... | 0.0132      |
|    mimic_contact_reward | 0.06        |
|    mimic_ee_reward      | 0.0118      |
|    mimic_qpos_reward    | 0.17        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 279         |
|    iterations           | 35          |
|    time_elapsed         | 512         |
|    total_timesteps      | 143360      |
| train/                  |             |
|    approx_kl            | 0.010109061 |
|    clip_fraction        | 0.018       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | -2.89       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.96        |
|    n_updates            | 102         |
|    policy_gradient_loss | -0.00688    |
|    std                  | 0.2         |
|    value_loss           | 3.78        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 29.3        |
|    ep_reward_mean       | 9.53        |
|    mimic_body_reward    | 0.0814      |
|    mimic_body_vel_re... | 0.0124      |
|    mimic_contact_reward | 0.064       |
|    mimic_ee_reward      | 0.0164      |
|    mimic_qpos_reward    | 0.186       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 279         |
|    iterations           | 36          |
|    time_elapsed         | 526         |
|    total_timesteps      | 147456      |
| train/                  |             |
|    approx_kl            | 0.007823465 |
|    clip_fraction        | 0.0374      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | -2.38       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.57        |
|    n_updates            | 105         |
|    policy_gradient_loss | -0.00875    |
|    std                  | 0.2         |
|    value_loss           | 3.59        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 31.2        |
|    ep_reward_mean       | 10.1        |
|    mimic_body_reward    | 0.0839      |
|    mimic_body_vel_re... | 0.0125      |
|    mimic_contact_reward | 0.058       |
|    mimic_ee_reward      | 0.0163      |
|    mimic_qpos_reward    | 0.179       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 37          |
|    time_elapsed         | 541         |
|    total_timesteps      | 151552      |
| train/                  |             |
|    approx_kl            | 0.010405866 |
|    clip_fraction        | 0.032       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | -2.04       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.5         |
|    n_updates            | 108         |
|    policy_gradient_loss | -0.0081     |
|    std                  | 0.2         |
|    value_loss           | 3.58        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 28.5        |
|    ep_reward_mean       | 9.26        |
|    mimic_body_reward    | 0.0641      |
|    mimic_body_vel_re... | 0.0158      |
|    mimic_contact_reward | 0.046       |
|    mimic_ee_reward      | 0.00756     |
|    mimic_qpos_reward    | 0.166       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 38          |
|    time_elapsed         | 555         |
|    total_timesteps      | 155648      |
| train/                  |             |
|    approx_kl            | 0.007848481 |
|    clip_fraction        | 0.0263      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | -2.03       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.66        |
|    n_updates            | 111         |
|    policy_gradient_loss | -0.00705    |
|    std                  | 0.2         |
|    value_loss           | 3.7         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 29.3        |
|    ep_reward_mean       | 9.57        |
|    mimic_body_reward    | 0.08        |
|    mimic_body_vel_re... | 0.0141      |
|    mimic_contact_reward | 0.034       |
|    mimic_ee_reward      | 0.0176      |
|    mimic_qpos_reward    | 0.19        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 39          |
|    time_elapsed         | 569         |
|    total_timesteps      | 159744      |
| train/                  |             |
|    approx_kl            | 0.007637843 |
|    clip_fraction        | 0.0273      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | -1.4        |
|    learning_rate        | 1e-05       |
|    loss                 | 1.71        |
|    n_updates            | 114         |
|    policy_gradient_loss | -0.0078     |
|    std                  | 0.2         |
|    value_loss           | 3.47        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 28.1         |
|    ep_reward_mean       | 9.13         |
|    mimic_body_reward    | 0.0771       |
|    mimic_body_vel_re... | 0.0113       |
|    mimic_contact_reward | 0.056        |
|    mimic_ee_reward      | 0.0146       |
|    mimic_qpos_reward    | 0.173        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 280          |
|    iterations           | 40           |
|    time_elapsed         | 583          |
|    total_timesteps      | 163840       |
| train/                  |              |
|    approx_kl            | 0.0067987056 |
|    clip_fraction        | 0.0344       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | -1.38        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.81         |
|    n_updates            | 117          |
|    policy_gradient_loss | -0.00824     |
|    std                  | 0.2          |
|    value_loss           | 3.62         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 30          |
|    ep_reward_mean       | 9.69        |
|    mimic_body_reward    | 0.0843      |
|    mimic_body_vel_re... | 0.013       |
|    mimic_contact_reward | 0.052       |
|    mimic_ee_reward      | 0.0112      |
|    mimic_qpos_reward    | 0.18        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 41          |
|    time_elapsed         | 598         |
|    total_timesteps      | 167936      |
| train/                  |             |
|    approx_kl            | 0.011802303 |
|    clip_fraction        | 0.0285      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | -1.05       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.75        |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.00753    |
|    std                  | 0.2         |
|    value_loss           | 3.46        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 29.4        |
|    ep_reward_mean       | 9.49        |
|    mimic_body_reward    | 0.049       |
|    mimic_body_vel_re... | 0.0101      |
|    mimic_contact_reward | 0.036       |
|    mimic_ee_reward      | 0.0086      |
|    mimic_qpos_reward    | 0.158       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 42          |
|    time_elapsed         | 612         |
|    total_timesteps      | 172032      |
| train/                  |             |
|    approx_kl            | 0.008793071 |
|    clip_fraction        | 0.0393      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | -0.871      |
|    learning_rate        | 1e-05       |
|    loss                 | 1.55        |
|    n_updates            | 123         |
|    policy_gradient_loss | -0.00836    |
|    std                  | 0.2         |
|    value_loss           | 3.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 30          |
|    ep_reward_mean       | 9.65        |
|    mimic_body_reward    | 0.071       |
|    mimic_body_vel_re... | 0.0135      |
|    mimic_contact_reward | 0.046       |
|    mimic_ee_reward      | 0.011       |
|    mimic_qpos_reward    | 0.168       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 43          |
|    time_elapsed         | 626         |
|    total_timesteps      | 176128      |
| train/                  |             |
|    approx_kl            | 0.007914408 |
|    clip_fraction        | 0.0359      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | -0.892      |
|    learning_rate        | 1e-05       |
|    loss                 | 1.63        |
|    n_updates            | 126         |
|    policy_gradient_loss | -0.00887    |
|    std                  | 0.2         |
|    value_loss           | 3.58        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 30.5         |
|    ep_reward_mean       | 9.58         |
|    mimic_body_reward    | 0.0665       |
|    mimic_body_vel_re... | 0.0118       |
|    mimic_contact_reward | 0.052        |
|    mimic_ee_reward      | 0.0119       |
|    mimic_qpos_reward    | 0.164        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 280          |
|    iterations           | 44           |
|    time_elapsed         | 641          |
|    total_timesteps      | 180224       |
| train/                  |              |
|    approx_kl            | 0.0046413946 |
|    clip_fraction        | 0.0203       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | -0.74        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.57         |
|    n_updates            | 129          |
|    policy_gradient_loss | -0.00775     |
|    std                  | 0.2          |
|    value_loss           | 3.44         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 30.6         |
|    ep_reward_mean       | 9.81         |
|    mimic_body_reward    | 0.0849       |
|    mimic_body_vel_re... | 0.0127       |
|    mimic_contact_reward | 0.042        |
|    mimic_ee_reward      | 0.0147       |
|    mimic_qpos_reward    | 0.166        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 280          |
|    iterations           | 45           |
|    time_elapsed         | 656          |
|    total_timesteps      | 184320       |
| train/                  |              |
|    approx_kl            | 0.0062809815 |
|    clip_fraction        | 0.0103       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | -0.338       |
|    learning_rate        | 1e-05        |
|    loss                 | 1.51         |
|    n_updates            | 132          |
|    policy_gradient_loss | -0.00644     |
|    std                  | 0.2          |
|    value_loss           | 2.97         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 30.9        |
|    ep_reward_mean       | 9.93        |
|    mimic_body_reward    | 0.0859      |
|    mimic_body_vel_re... | 0.0157      |
|    mimic_contact_reward | 0.06        |
|    mimic_ee_reward      | 0.0128      |
|    mimic_qpos_reward    | 0.185       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 46          |
|    time_elapsed         | 671         |
|    total_timesteps      | 188416      |
| train/                  |             |
|    approx_kl            | 0.008721639 |
|    clip_fraction        | 0.0243      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | -0.48       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.96        |
|    n_updates            | 135         |
|    policy_gradient_loss | -0.00693    |
|    std                  | 0.2         |
|    value_loss           | 3.37        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 31.9         |
|    ep_reward_mean       | 10.2         |
|    mimic_body_reward    | 0.0531       |
|    mimic_body_vel_re... | 0.00715      |
|    mimic_contact_reward | 0.034        |
|    mimic_ee_reward      | 0.0128       |
|    mimic_qpos_reward    | 0.174        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 280          |
|    iterations           | 47           |
|    time_elapsed         | 685          |
|    total_timesteps      | 192512       |
| train/                  |              |
|    approx_kl            | 0.0056555634 |
|    clip_fraction        | 0.0111       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | -0.326       |
|    learning_rate        | 1e-05        |
|    loss                 | 1.62         |
|    n_updates            | 138          |
|    policy_gradient_loss | -0.00582     |
|    std                  | 0.2          |
|    value_loss           | 3.12         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 31.2        |
|    ep_reward_mean       | 9.77        |
|    mimic_body_reward    | 0.0633      |
|    mimic_body_vel_re... | 0.0105      |
|    mimic_contact_reward | 0.046       |
|    mimic_ee_reward      | 0.0159      |
|    mimic_qpos_reward    | 0.188       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 48          |
|    time_elapsed         | 699         |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.010099696 |
|    clip_fraction        | 0.0264      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | -0.192      |
|    learning_rate        | 1e-05       |
|    loss                 | 1.7         |
|    n_updates            | 141         |
|    policy_gradient_loss | -0.00701    |
|    std                  | 0.2         |
|    value_loss           | 3.1         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 31.7        |
|    ep_reward_mean       | 10.1        |
|    mimic_body_reward    | 0.043       |
|    mimic_body_vel_re... | 0.00961     |
|    mimic_contact_reward | 0.03        |
|    mimic_ee_reward      | 0.0104      |
|    mimic_qpos_reward    | 0.159       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 49          |
|    time_elapsed         | 714         |
|    total_timesteps      | 200704      |
| train/                  |             |
|    approx_kl            | 0.008727182 |
|    clip_fraction        | 0.0212      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | -0.134      |
|    learning_rate        | 1e-05       |
|    loss                 | 1.54        |
|    n_updates            | 144         |
|    policy_gradient_loss | -0.00655    |
|    std                  | 0.2         |
|    value_loss           | 3.07        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 32          |
|    ep_reward_mean       | 10.2        |
|    mimic_body_reward    | 0.0481      |
|    mimic_body_vel_re... | 0.00898     |
|    mimic_contact_reward | 0.046       |
|    mimic_ee_reward      | 0.00814     |
|    mimic_qpos_reward    | 0.167       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 279         |
|    iterations           | 50          |
|    time_elapsed         | 731         |
|    total_timesteps      | 204800      |
| train/                  |             |
|    approx_kl            | 0.005423975 |
|    clip_fraction        | 0.0193      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | -0.00166    |
|    learning_rate        | 1e-05       |
|    loss                 | 1.39        |
|    n_updates            | 147         |
|    policy_gradient_loss | -0.00648    |
|    std                  | 0.2         |
|    value_loss           | 2.84        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 32.1        |
|    ep_reward_mean       | 10.2        |
|    mimic_body_reward    | 0.0516      |
|    mimic_body_vel_re... | 0.0101      |
|    mimic_contact_reward | 0.05        |
|    mimic_ee_reward      | 0.0113      |
|    mimic_qpos_reward    | 0.161       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 51          |
|    time_elapsed         | 745         |
|    total_timesteps      | 208896      |
| train/                  |             |
|    approx_kl            | 0.008573983 |
|    clip_fraction        | 0.0299      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | -0.0111     |
|    learning_rate        | 1e-05       |
|    loss                 | 1.34        |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.00797    |
|    std                  | 0.2         |
|    value_loss           | 2.8         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 33          |
|    ep_reward_mean       | 10.5        |
|    mimic_body_reward    | 0.0827      |
|    mimic_body_vel_re... | 0.0135      |
|    mimic_contact_reward | 0.056       |
|    mimic_ee_reward      | 0.0107      |
|    mimic_qpos_reward    | 0.161       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 52          |
|    time_elapsed         | 760         |
|    total_timesteps      | 212992      |
| train/                  |             |
|    approx_kl            | 0.004598981 |
|    clip_fraction        | 0.0154      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.125       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.16        |
|    n_updates            | 153         |
|    policy_gradient_loss | -0.00648    |
|    std                  | 0.2         |
|    value_loss           | 2.82        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 32.6        |
|    ep_reward_mean       | 10.4        |
|    mimic_body_reward    | 0.0436      |
|    mimic_body_vel_re... | 0.00817     |
|    mimic_contact_reward | 0.078       |
|    mimic_ee_reward      | 0.0079      |
|    mimic_qpos_reward    | 0.166       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 53          |
|    time_elapsed         | 774         |
|    total_timesteps      | 217088      |
| train/                  |             |
|    approx_kl            | 0.004851849 |
|    clip_fraction        | 0.00732     |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.0939      |
|    learning_rate        | 1e-05       |
|    loss                 | 1.47        |
|    n_updates            | 156         |
|    policy_gradient_loss | -0.00646    |
|    std                  | 0.2         |
|    value_loss           | 2.78        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 32.8         |
|    ep_reward_mean       | 10.3         |
|    mimic_body_reward    | 0.0705       |
|    mimic_body_vel_re... | 0.0165       |
|    mimic_contact_reward | 0.058        |
|    mimic_ee_reward      | 0.0107       |
|    mimic_qpos_reward    | 0.167        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 280          |
|    iterations           | 54           |
|    time_elapsed         | 789          |
|    total_timesteps      | 221184       |
| train/                  |              |
|    approx_kl            | 0.0061855633 |
|    clip_fraction        | 0.0314       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.191        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.58         |
|    n_updates            | 159          |
|    policy_gradient_loss | -0.00755     |
|    std                  | 0.2          |
|    value_loss           | 2.82         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 33.3        |
|    ep_reward_mean       | 10.6        |
|    mimic_body_reward    | 0.0533      |
|    mimic_body_vel_re... | 0.00903     |
|    mimic_contact_reward | 0.048       |
|    mimic_ee_reward      | 0.0131      |
|    mimic_qpos_reward    | 0.166       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 55          |
|    time_elapsed         | 803         |
|    total_timesteps      | 225280      |
| train/                  |             |
|    approx_kl            | 0.009716364 |
|    clip_fraction        | 0.034       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.169       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.52        |
|    n_updates            | 162         |
|    policy_gradient_loss | -0.00825    |
|    std                  | 0.2         |
|    value_loss           | 2.87        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33.2         |
|    ep_reward_mean       | 10.7         |
|    mimic_body_reward    | 0.0543       |
|    mimic_body_vel_re... | 0.0157       |
|    mimic_contact_reward | 0.078        |
|    mimic_ee_reward      | 0.0112       |
|    mimic_qpos_reward    | 0.168        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 280          |
|    iterations           | 56           |
|    time_elapsed         | 817          |
|    total_timesteps      | 229376       |
| train/                  |              |
|    approx_kl            | 0.0083677545 |
|    clip_fraction        | 0.0312       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.245        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.49         |
|    n_updates            | 165          |
|    policy_gradient_loss | -0.00839     |
|    std                  | 0.2          |
|    value_loss           | 2.83         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 32.9         |
|    ep_reward_mean       | 10.3         |
|    mimic_body_reward    | 0.0657       |
|    mimic_body_vel_re... | 0.0108       |
|    mimic_contact_reward | 0.038        |
|    mimic_ee_reward      | 0.0112       |
|    mimic_qpos_reward    | 0.154        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 280          |
|    iterations           | 57           |
|    time_elapsed         | 832          |
|    total_timesteps      | 233472       |
| train/                  |              |
|    approx_kl            | 0.0055515803 |
|    clip_fraction        | 0.0191       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.286        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.59         |
|    n_updates            | 168          |
|    policy_gradient_loss | -0.0065      |
|    std                  | 0.2          |
|    value_loss           | 2.82         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 31.9        |
|    ep_reward_mean       | 10.1        |
|    mimic_body_reward    | 0.0476      |
|    mimic_body_vel_re... | 0.00861     |
|    mimic_contact_reward | 0.032       |
|    mimic_ee_reward      | 0.00903     |
|    mimic_qpos_reward    | 0.158       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 58          |
|    time_elapsed         | 846         |
|    total_timesteps      | 237568      |
| train/                  |             |
|    approx_kl            | 0.009179678 |
|    clip_fraction        | 0.0344      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.337       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.15        |
|    n_updates            | 171         |
|    policy_gradient_loss | -0.00821    |
|    std                  | 0.2         |
|    value_loss           | 2.68        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 31.6        |
|    ep_reward_mean       | 9.95        |
|    mimic_body_reward    | 0.0583      |
|    mimic_body_vel_re... | 0.00863     |
|    mimic_contact_reward | 0.038       |
|    mimic_ee_reward      | 0.0101      |
|    mimic_qpos_reward    | 0.168       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 59          |
|    time_elapsed         | 861         |
|    total_timesteps      | 241664      |
| train/                  |             |
|    approx_kl            | 0.005124557 |
|    clip_fraction        | 0.0137      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.387       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.29        |
|    n_updates            | 174         |
|    policy_gradient_loss | -0.0061     |
|    std                  | 0.2         |
|    value_loss           | 2.53        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 31.9        |
|    ep_reward_mean       | 9.94        |
|    mimic_body_reward    | 0.0787      |
|    mimic_body_vel_re... | 0.013       |
|    mimic_contact_reward | 0.062       |
|    mimic_ee_reward      | 0.0152      |
|    mimic_qpos_reward    | 0.169       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 60          |
|    time_elapsed         | 875         |
|    total_timesteps      | 245760      |
| train/                  |             |
|    approx_kl            | 0.008379752 |
|    clip_fraction        | 0.023       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.422       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.08        |
|    n_updates            | 177         |
|    policy_gradient_loss | -0.00645    |
|    std                  | 0.2         |
|    value_loss           | 2.44        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 32.3        |
|    ep_reward_mean       | 10.1        |
|    mimic_body_reward    | 0.0638      |
|    mimic_body_vel_re... | 0.0125      |
|    mimic_contact_reward | 0.034       |
|    mimic_ee_reward      | 0.0122      |
|    mimic_qpos_reward    | 0.163       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 61          |
|    time_elapsed         | 890         |
|    total_timesteps      | 249856      |
| train/                  |             |
|    approx_kl            | 0.008065567 |
|    clip_fraction        | 0.0229      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.406       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.16        |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.00731    |
|    std                  | 0.2         |
|    value_loss           | 2.59        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33           |
|    ep_reward_mean       | 10.4         |
|    mimic_body_reward    | 0.0971       |
|    mimic_body_vel_re... | 0.0109       |
|    mimic_contact_reward | 0.052        |
|    mimic_ee_reward      | 0.0238       |
|    mimic_qpos_reward    | 0.186        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 280          |
|    iterations           | 62           |
|    time_elapsed         | 905          |
|    total_timesteps      | 253952       |
| train/                  |              |
|    approx_kl            | 0.0043847533 |
|    clip_fraction        | 0.0133       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.415        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.27         |
|    n_updates            | 183          |
|    policy_gradient_loss | -0.0057      |
|    std                  | 0.2          |
|    value_loss           | 2.44         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 32.4        |
|    ep_reward_mean       | 10.3        |
|    mimic_body_reward    | 0.029       |
|    mimic_body_vel_re... | 0.0109      |
|    mimic_contact_reward | 0.028       |
|    mimic_ee_reward      | 0.00658     |
|    mimic_qpos_reward    | 0.138       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 63          |
|    time_elapsed         | 919         |
|    total_timesteps      | 258048      |
| train/                  |             |
|    approx_kl            | 0.010232646 |
|    clip_fraction        | 0.0204      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.417       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.23        |
|    n_updates            | 186         |
|    policy_gradient_loss | -0.00729    |
|    std                  | 0.2         |
|    value_loss           | 2.47        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 32.8        |
|    ep_reward_mean       | 10.3        |
|    mimic_body_reward    | 0.06        |
|    mimic_body_vel_re... | 0.0106      |
|    mimic_contact_reward | 0.05        |
|    mimic_ee_reward      | 0.0138      |
|    mimic_qpos_reward    | 0.174       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 64          |
|    time_elapsed         | 935         |
|    total_timesteps      | 262144      |
| train/                  |             |
|    approx_kl            | 0.009140195 |
|    clip_fraction        | 0.0334      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.481       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.13        |
|    n_updates            | 189         |
|    policy_gradient_loss | -0.00746    |
|    std                  | 0.2         |
|    value_loss           | 2.32        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 32.7         |
|    ep_reward_mean       | 10.5         |
|    mimic_body_reward    | 0.0714       |
|    mimic_body_vel_re... | 0.0109       |
|    mimic_contact_reward | 0.044        |
|    mimic_ee_reward      | 0.0153       |
|    mimic_qpos_reward    | 0.172        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 280          |
|    iterations           | 65           |
|    time_elapsed         | 949          |
|    total_timesteps      | 266240       |
| train/                  |              |
|    approx_kl            | 0.0065216664 |
|    clip_fraction        | 0.0244       |
|    clip_range           | 0.2          |
