--------------------------------------
| rollout/                |          |
|    value_loss           | 1.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 27.5        |
|    ep_reward_mean       | 7.94        |
|    mimic_body_reward    | 0.0634      |
|    mimic_body_vel_re... | 0.00138     |
|    mimic_contact_reward | 0.07        |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.164       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 396         |
|    iterations           | 80          |
|    time_elapsed         | 825         |
|    total_timesteps      | 327680      |
| train/                  |             |
|    approx_kl            | 0.006940309 |
|    clip_fraction        | 0.0211      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.591       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.699       |
|    n_updates            | 237         |
|    policy_gradient_loss | -0.00676    |
|    std                  | 0.2         |
|    value_loss           | 1.43        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 27.1        |
|    ep_reward_mean       | 7.93        |
|    mimic_body_reward    | 0.0199      |
|    mimic_body_vel_re... | 0.00079     |
|    mimic_contact_reward | 0.092       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.146       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 396         |
|    iterations           | 81          |
|    time_elapsed         | 835         |
|    total_timesteps      | 331776      |
| train/                  |             |
|    approx_kl            | 0.007912191 |
|    clip_fraction        | 0.0338      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.638       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.608       |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.0086     |
|    std                  | 0.2         |
|    value_loss           | 1.31        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 29.3         |
|    ep_reward_mean       | 8.65         |
|    mimic_body_reward    | 0.0658       |
|    mimic_body_vel_re... | 0.00226      |
|    mimic_contact_reward | 0.082        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.183        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 396          |
|    iterations           | 82           |
|    time_elapsed         | 846          |
|    total_timesteps      | 335872       |
| train/                  |              |
|    approx_kl            | 0.0073832152 |
|    clip_fraction        | 0.0272       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.658        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.57         |
|    n_updates            | 243          |
|    policy_gradient_loss | -0.00801     |
|    std                  | 0.2          |
|    value_loss           | 1.22         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 28.1         |
|    ep_reward_mean       | 8.29         |
|    mimic_body_reward    | 0.0689       |
|    mimic_body_vel_re... | 0.000467     |
|    mimic_contact_reward | 0.09         |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.173        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 397          |
|    iterations           | 83           |
|    time_elapsed         | 856          |
|    total_timesteps      | 339968       |
| train/                  |              |
|    approx_kl            | 0.0073081977 |
|    clip_fraction        | 0.0302       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.606        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.675        |
|    n_updates            | 246          |
|    policy_gradient_loss | -0.00818     |
|    std                  | 0.2          |
|    value_loss           | 1.38         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 28           |
|    ep_reward_mean       | 8.25         |
|    mimic_body_reward    | 0.0216       |
|    mimic_body_vel_re... | 0.00112      |
|    mimic_contact_reward | 0.07         |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.148        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 397          |
|    iterations           | 84           |
|    time_elapsed         | 866          |
|    total_timesteps      | 344064       |
| train/                  |              |
|    approx_kl            | 0.0076214112 |
|    clip_fraction        | 0.0276       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.598        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.688        |
|    n_updates            | 249          |
|    policy_gradient_loss | -0.00877     |
|    std                  | 0.2          |
|    value_loss           | 1.41         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 28.2         |
|    ep_reward_mean       | 8.35         |
|    mimic_body_reward    | 0.0614       |
|    mimic_body_vel_re... | 0.000798     |
|    mimic_contact_reward | 0.084        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.171        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 397          |
|    iterations           | 85           |
|    time_elapsed         | 876          |
|    total_timesteps      | 348160       |
| train/                  |              |
|    approx_kl            | 0.0057886215 |
|    clip_fraction        | 0.0222       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.62         |
|    learning_rate        | 1e-05        |
|    loss                 | 0.684        |
|    n_updates            | 252          |
|    policy_gradient_loss | -0.00688     |
|    std                  | 0.2          |
|    value_loss           | 1.42         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 26.8         |
|    ep_reward_mean       | 7.87         |
|    mimic_body_reward    | 0.0324       |
|    mimic_body_vel_re... | 0.0022       |
|    mimic_contact_reward | 0.08         |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.167        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 397          |
|    iterations           | 86           |
|    time_elapsed         | 886          |
|    total_timesteps      | 352256       |
| train/                  |              |
|    approx_kl            | 0.0060711135 |
|    clip_fraction        | 0.0217       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.596        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.681        |
|    n_updates            | 255          |
|    policy_gradient_loss | -0.00707     |
|    std                  | 0.2          |
|    value_loss           | 1.43         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 28.3        |
|    ep_reward_mean       | 8.46        |
|    mimic_body_reward    | 0.0427      |
|    mimic_body_vel_re... | 0.000863    |
|    mimic_contact_reward | 0.078       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.164       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 397         |
|    iterations           | 87          |
|    time_elapsed         | 897         |
|    total_timesteps      | 356352      |
| train/                  |             |
|    approx_kl            | 0.005759713 |
|    clip_fraction        | 0.0368      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.709       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.523       |
|    n_updates            | 258         |
|    policy_gradient_loss | -0.00846    |
|    std                  | 0.2         |
|    value_loss           | 1.1         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 27.9       |
|    ep_reward_mean       | 8.29       |
|    mimic_body_reward    | 0.0353     |
|    mimic_body_vel_re... | 0.00232    |
|    mimic_contact_reward | 0.06       |
|    mimic_ee_reward      | 0          |
|    mimic_qpos_reward    | 0.173      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 397        |
|    iterations           | 88         |
|    time_elapsed         | 907        |
|    total_timesteps      | 360448     |
| train/                  |            |
|    approx_kl            | 0.00679448 |
|    clip_fraction        | 0.0212     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.605      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.784      |
|    n_updates            | 261        |
|    policy_gradient_loss | -0.00707   |
|    std                  | 0.2        |
|    value_loss           | 1.47       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 26.9        |
|    ep_reward_mean       | 7.93        |
|    mimic_body_reward    | 0.0309      |
|    mimic_body_vel_re... | 0.000613    |
|    mimic_contact_reward | 0.08        |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.165       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 397         |
|    iterations           | 89          |
|    time_elapsed         | 917         |
|    total_timesteps      | 364544      |
| train/                  |             |
|    approx_kl            | 0.006289148 |
|    clip_fraction        | 0.0151      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.655       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.747       |
|    n_updates            | 264         |
|    policy_gradient_loss | -0.00613    |
|    std                  | 0.2         |
|    value_loss           | 1.3         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 28.2        |
|    ep_reward_mean       | 8.31        |
|    mimic_body_reward    | 0.0554      |
|    mimic_body_vel_re... | 0.000929    |
|    mimic_contact_reward | 0.084       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.166       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 397         |
|    iterations           | 90          |
|    time_elapsed         | 927         |
|    total_timesteps      | 368640      |
| train/                  |             |
|    approx_kl            | 0.001154255 |
|    clip_fraction        | 0.0277      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.671       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.741       |
|    n_updates            | 267         |
|    policy_gradient_loss | -0.00721    |
|    std                  | 0.2         |
|    value_loss           | 1.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 28.9        |
|    ep_reward_mean       | 8.59        |
|    mimic_body_reward    | 0.0395      |
|    mimic_body_vel_re... | 0.00276     |
|    mimic_contact_reward | 0.08        |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.154       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 397         |
|    iterations           | 91          |
|    time_elapsed         | 937         |
|    total_timesteps      | 372736      |
| train/                  |             |
|    approx_kl            | 0.006464987 |
|    clip_fraction        | 0.0225      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.679       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.59        |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.00649    |
|    std                  | 0.2         |
|    value_loss           | 1.2         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 27.8         |
|    ep_reward_mean       | 8.31         |
|    mimic_body_reward    | 0.0334       |
|    mimic_body_vel_re... | 0.00243      |
|    mimic_contact_reward | 0.086        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.164        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 397          |
|    iterations           | 92           |
|    time_elapsed         | 947          |
|    total_timesteps      | 376832       |
| train/                  |              |
|    approx_kl            | 0.0053510442 |
|    clip_fraction        | 0.0146       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.605        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.733        |
|    n_updates            | 273          |
|    policy_gradient_loss | -0.00657     |
|    std                  | 0.2          |
|    value_loss           | 1.39         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 27.6       |
|    ep_reward_mean       | 8.25       |
|    mimic_body_reward    | 0.0145     |
|    mimic_body_vel_re... | 1.52e-05   |
|    mimic_contact_reward | 0.032      |
|    mimic_ee_reward      | 0          |
|    mimic_qpos_reward    | 0.156      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 397        |
|    iterations           | 93         |
|    time_elapsed         | 958        |
|    total_timesteps      | 380928     |
| train/                  |            |
|    approx_kl            | 0.00570962 |
|    clip_fraction        | 0.0179     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.622      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.763      |
|    n_updates            | 276        |
|    policy_gradient_loss | -0.00653   |
|    std                  | 0.2        |
|    value_loss           | 1.4        |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 29.3         |
|    ep_reward_mean       | 8.77         |
|    mimic_body_reward    | 0.054        |
|    mimic_body_vel_re... | 0.00175      |
|    mimic_contact_reward | 0.086        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.164        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 397          |
|    iterations           | 94           |
|    time_elapsed         | 968          |
|    total_timesteps      | 385024       |
| train/                  |              |
|    approx_kl            | 0.0041343365 |
|    clip_fraction        | 0.00993      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.66         |
|    learning_rate        | 1e-05        |
|    loss                 | 0.714        |
|    n_updates            | 279          |
|    policy_gradient_loss | -0.00509     |
|    std                  | 0.2          |
|    value_loss           | 1.35         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 29.5       |
|    ep_reward_mean       | 8.83       |
|    mimic_body_reward    | 0.0675     |
|    mimic_body_vel_re... | 0.000121   |
|    mimic_contact_reward | 0.082      |
|    mimic_ee_reward      | 0          |
|    mimic_qpos_reward    | 0.169      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 397        |
|    iterations           | 95         |
|    time_elapsed         | 978        |
|    total_timesteps      | 389120     |
| train/                  |            |
|    approx_kl            | 0.00814361 |
|    clip_fraction        | 0.024      |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.628      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.748      |
|    n_updates            | 282        |
|    policy_gradient_loss | -0.00717   |
|    std                  | 0.2        |
|    value_loss           | 1.55       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 28.6        |
|    ep_reward_mean       | 8.58        |
|    mimic_body_reward    | 0.0784      |
|    mimic_body_vel_re... | 0.000185    |
|    mimic_contact_reward | 0.098       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.166       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 397         |
|    iterations           | 96          |
|    time_elapsed         | 988         |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.009390776 |
|    clip_fraction        | 0.036       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.606       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.895       |
|    n_updates            | 285         |
|    policy_gradient_loss | -0.00867    |
|    std                  | 0.2         |
|    value_loss           | 1.57        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 27.8       |
|    ep_reward_mean       | 8.26       |
|    mimic_body_reward    | 0.0602     |
|    mimic_body_vel_re... | 0.000594   |
|    mimic_contact_reward | 0.082      |
|    mimic_ee_reward      | 0          |
|    mimic_qpos_reward    | 0.179      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 397        |
|    iterations           | 97         |
|    time_elapsed         | 998        |
|    total_timesteps      | 397312     |
| train/                  |            |
|    approx_kl            | 0.00650944 |
|    clip_fraction        | 0.0415     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.658      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.797      |
|    n_updates            | 288        |
|    policy_gradient_loss | -0.00823   |
|    std                  | 0.2        |
|    value_loss           | 1.51       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 26.6        |
|    ep_reward_mean       | 8.05        |
|    mimic_body_reward    | 0.0531      |
|    mimic_body_vel_re... | 0.00137     |
|    mimic_contact_reward | 0.076       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.159       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 397         |
|    iterations           | 98          |
|    time_elapsed         | 1008        |
|    total_timesteps      | 401408      |
| train/                  |             |
|    approx_kl            | 0.011581045 |
|    clip_fraction        | 0.0309      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.736       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.534       |
|    n_updates            | 291         |
|    policy_gradient_loss | -0.00803    |
|    std                  | 0.2         |
|    value_loss           | 1.17        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 28.1        |
|    ep_reward_mean       | 8.44        |
|    mimic_body_reward    | 0.0467      |
|    mimic_body_vel_re... | 0.00152     |
|    mimic_contact_reward | 0.078       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.163       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 397         |
|    iterations           | 99          |
|    time_elapsed         | 1018        |
|    total_timesteps      | 405504      |
| train/                  |             |
|    approx_kl            | 0.004513271 |
|    clip_fraction        | 0.0149      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.703       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.574       |
|    n_updates            | 294         |
|    policy_gradient_loss | -0.00598    |
|    std                  | 0.2         |
|    value_loss           | 1.19        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 26.5        |
|    ep_reward_mean       | 7.92        |
|    mimic_body_reward    | 0.0573      |
|    mimic_body_vel_re... | 0.00208     |
|    mimic_contact_reward | 0.074       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.154       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 397         |
|    iterations           | 100         |
|    time_elapsed         | 1029        |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.004965077 |
|    clip_fraction        | 0.0119      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.703       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.642       |
|    n_updates            | 297         |
|    policy_gradient_loss | -0.00585    |
|    std                  | 0.2         |
|    value_loss           | 1.24        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 29.1        |
|    ep_reward_mean       | 8.72        |
|    mimic_body_reward    | 0.0578      |
|    mimic_body_vel_re... | 0.00167     |
|    mimic_contact_reward | 0.082       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.169       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 398         |
|    iterations           | 101         |
|    time_elapsed         | 1039        |
|    total_timesteps      | 413696      |
| train/                  |             |
|    approx_kl            | 0.008164639 |
|    clip_fraction        | 0.0225      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.746       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.588       |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.00687    |
|    std                  | 0.2         |
|    value_loss           | 1.09        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 27.9         |
|    ep_reward_mean       | 8.43         |
|    mimic_body_reward    | 0.0216       |
|    mimic_body_vel_re... | 0.00128      |
|    mimic_contact_reward | 0.086        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.158        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 398          |
|    iterations           | 102          |
|    time_elapsed         | 1049         |
|    total_timesteps      | 417792       |
| train/                  |              |
|    approx_kl            | 0.0041288203 |
|    clip_fraction        | 0.0209       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.628        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.759        |
|    n_updates            | 303          |
|    policy_gradient_loss | -0.00676     |
|    std                  | 0.2          |
|    value_loss           | 1.57         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 28.5         |
|    ep_reward_mean       | 8.55         |
|    mimic_body_reward    | 0.0857       |
|    mimic_body_vel_re... | 0.00332      |
|    mimic_contact_reward | 0.092        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.168        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 398          |
|    iterations           | 103          |
|    time_elapsed         | 1059         |
|    total_timesteps      | 421888       |
| train/                  |              |
|    approx_kl            | 0.0043897256 |
|    clip_fraction        | 0.0137       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.661        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.646        |
|    n_updates            | 306          |
|    policy_gradient_loss | -0.00605     |
|    std                  | 0.2          |
|    value_loss           | 1.48         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 28.3         |
|    ep_reward_mean       | 8.58         |
|    mimic_body_reward    | 0.033        |
|    mimic_body_vel_re... | 0.000305     |
|    mimic_contact_reward | 0.072        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.172        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 398          |
|    iterations           | 104          |
|    time_elapsed         | 1070         |
|    total_timesteps      | 425984       |
| train/                  |              |
|    approx_kl            | 0.0058827745 |
|    clip_fraction        | 0.0258       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.73         |
|    learning_rate        | 1e-05        |
|    loss                 | 0.716        |
|    n_updates            | 309          |
|    policy_gradient_loss | -0.00798     |
|    std                  | 0.2          |
|    value_loss           | 1.26         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 27.1        |
|    ep_reward_mean       | 8.18        |
|    mimic_body_reward    | 0.0143      |
|    mimic_body_vel_re... | 0.00049     |
|    mimic_contact_reward | 0.082       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.17        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 398         |
|    iterations           | 105         |
|    time_elapsed         | 1080        |
|    total_timesteps      | 430080      |
| train/                  |             |
|    approx_kl            | 0.005623672 |
|    clip_fraction        | 0.0253      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.69        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.692       |
|    n_updates            | 312         |
|    policy_gradient_loss | -0.00757    |
|    std                  | 0.2         |
|    value_loss           | 1.35        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 27.6        |
|    ep_reward_mean       | 8.27        |
|    mimic_body_reward    | 0.0399      |
|    mimic_body_vel_re... | 0.00207     |
|    mimic_contact_reward | 0.07        |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.177       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 398         |
|    iterations           | 106         |
|    time_elapsed         | 1090        |
|    total_timesteps      | 434176      |
| train/                  |             |
|    approx_kl            | 0.006597016 |
|    clip_fraction        | 0.0231      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.746       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.644       |
|    n_updates            | 315         |
|    policy_gradient_loss | -0.00745    |
|    std                  | 0.2         |
|    value_loss           | 1.2         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 28.4        |
|    ep_reward_mean       | 8.54        |
|    mimic_body_reward    | 0.0266      |
|    mimic_body_vel_re... | 0.00122     |
|    mimic_contact_reward | 0.072       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.155       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 398         |
|    iterations           | 107         |
|    time_elapsed         | 1100        |
|    total_timesteps      | 438272      |
| train/                  |             |
|    approx_kl            | 0.004370821 |
|    clip_fraction        | 0.0312      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.751       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.552       |
|    n_updates            | 318         |
|    policy_gradient_loss | -0.00854    |
|    std                  | 0.2         |
|    value_loss           | 1.13        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 28.5         |
|    ep_reward_mean       | 8.57         |
|    mimic_body_reward    | 0.0392       |
|    mimic_body_vel_re... | 0.00298      |
|    mimic_contact_reward | 0.066        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.159        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 398          |
|    iterations           | 108          |
|    time_elapsed         | 1111         |
|    total_timesteps      | 442368       |
| train/                  |              |
|    approx_kl            | 0.0053559043 |
|    clip_fraction        | 0.0268       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.734        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.541        |
|    n_updates            | 321          |
|    policy_gradient_loss | -0.00802     |
|    std                  | 0.2          |
|    value_loss           | 1.13         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 28.9        |
|    ep_reward_mean       | 8.9         |
|    mimic_body_reward    | 0.0461      |
|    mimic_body_vel_re... | 0.00224     |
|    mimic_contact_reward | 0.082       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.177       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 398         |
|    iterations           | 109         |
|    time_elapsed         | 1121        |
|    total_timesteps      | 446464      |
| train/                  |             |
|    approx_kl            | 0.006206101 |
|    clip_fraction        | 0.0187      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.747       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.564       |
|    n_updates            | 324         |
|    policy_gradient_loss | -0.00651    |
|    std                  | 0.2         |
|    value_loss           | 1.12        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 28.7        |
|    ep_reward_mean       | 8.78        |
|    mimic_body_reward    | 0.0655      |
|    mimic_body_vel_re... | 0.000903    |
|    mimic_contact_reward | 0.092       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.169       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 398         |
|    iterations           | 110         |
|    time_elapsed         | 1131        |
|    total_timesteps      | 450560      |
| train/                  |             |
|    approx_kl            | 0.005797521 |
|    clip_fraction        | 0.0302      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.707       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.572       |
|    n_updates            | 327         |
|    policy_gradient_loss | -0.00776    |
|    std                  | 0.2         |
|    value_loss           | 1.27        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 28.6        |
|    ep_reward_mean       | 8.76        |
|    mimic_body_reward    | 0.0192      |
|    mimic_body_vel_re... | 0.00108     |
|    mimic_contact_reward | 0.078       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.163       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 398         |
|    iterations           | 111         |
|    time_elapsed         | 1141        |
|    total_timesteps      | 454656      |
| train/                  |             |
|    approx_kl            | 0.004667246 |
|    clip_fraction        | 0.0187      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.74        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.577       |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.00787    |
|    std                  | 0.2         |
|    value_loss           | 1.22        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 27.6         |
|    ep_reward_mean       | 8.48         |
|    mimic_body_reward    | 0.0472       |
|    mimic_body_vel_re... | 0.000406     |
