--------------------------------------
| rollout/                |          |
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 37.4         |
|    ep_reward_mean       | 15           |
|    mimic_body_reward    | 0.0511       |
|    mimic_body_vel_re... | 2.03e-05     |
|    mimic_contact_reward | 0.084        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.271        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 410          |
|    iterations           | 422          |
|    time_elapsed         | 4210         |
|    total_timesteps      | 1728512      |
| train/                  |              |
|    approx_kl            | 0.0076633245 |
|    clip_fraction        | 0.0614       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.811        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.09         |
|    n_updates            | 1263         |
|    policy_gradient_loss | -0.0078      |
|    std                  | 0.2          |
|    value_loss           | 2.57         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 39           |
|    ep_reward_mean       | 15.6         |
|    mimic_body_reward    | 0.0463       |
|    mimic_body_vel_re... | 0.000692     |
|    mimic_contact_reward | 0.074        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.278        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 410          |
|    iterations           | 423          |
|    time_elapsed         | 4220         |
|    total_timesteps      | 1732608      |
| train/                  |              |
|    approx_kl            | 0.0058793603 |
|    clip_fraction        | 0.0499       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.799        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.59         |
|    n_updates            | 1266         |
|    policy_gradient_loss | -0.00685     |
|    std                  | 0.2          |
|    value_loss           | 2.79         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 39.6        |
|    ep_reward_mean       | 15.8        |
|    mimic_body_reward    | 0.0724      |
|    mimic_body_vel_re... | 0.000912    |
|    mimic_contact_reward | 0.07        |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.274       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 424         |
|    time_elapsed         | 4229        |
|    total_timesteps      | 1736704     |
| train/                  |             |
|    approx_kl            | 0.009385998 |
|    clip_fraction        | 0.0746      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.817       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.04        |
|    n_updates            | 1269        |
|    policy_gradient_loss | -0.00903    |
|    std                  | 0.2         |
|    value_loss           | 2.56        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 37.9        |
|    ep_reward_mean       | 15          |
|    mimic_body_reward    | 0.0418      |
|    mimic_body_vel_re... | 0.00113     |
|    mimic_contact_reward | 0.064       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.266       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 425         |
|    time_elapsed         | 4239        |
|    total_timesteps      | 1740800     |
| train/                  |             |
|    approx_kl            | 0.012423782 |
|    clip_fraction        | 0.0416      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.772       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.3         |
|    n_updates            | 1272        |
|    policy_gradient_loss | -0.00697    |
|    std                  | 0.2         |
|    value_loss           | 3.08        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 37.3         |
|    ep_reward_mean       | 15           |
|    mimic_body_reward    | 0.0326       |
|    mimic_body_vel_re... | 0.000423     |
|    mimic_contact_reward | 0.078        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.269        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 410          |
|    iterations           | 426          |
|    time_elapsed         | 4249         |
|    total_timesteps      | 1744896      |
| train/                  |              |
|    approx_kl            | 0.0043961494 |
|    clip_fraction        | 0.0672       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.832        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.2          |
|    n_updates            | 1275         |
|    policy_gradient_loss | -0.00909     |
|    std                  | 0.2          |
|    value_loss           | 2.52         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 38.9        |
|    ep_reward_mean       | 15.6        |
|    mimic_body_reward    | 0.0531      |
|    mimic_body_vel_re... | 0.00131     |
|    mimic_contact_reward | 0.076       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.276       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 427         |
|    time_elapsed         | 4259        |
|    total_timesteps      | 1748992     |
| train/                  |             |
|    approx_kl            | 0.008574443 |
|    clip_fraction        | 0.0699      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.805       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.2         |
|    n_updates            | 1278        |
|    policy_gradient_loss | -0.00939    |
|    std                  | 0.2         |
|    value_loss           | 2.81        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 36.8         |
|    ep_reward_mean       | 14.6         |
|    mimic_body_reward    | 0.0597       |
|    mimic_body_vel_re... | 0.00199      |
|    mimic_contact_reward | 0.08         |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.269        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 410          |
|    iterations           | 428          |
|    time_elapsed         | 4269         |
|    total_timesteps      | 1753088      |
| train/                  |              |
|    approx_kl            | 0.0076842047 |
|    clip_fraction        | 0.0627       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.813        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.32         |
|    n_updates            | 1281         |
|    policy_gradient_loss | -0.0084      |
|    std                  | 0.2          |
|    value_loss           | 2.77         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36          |
|    ep_reward_mean       | 14.6        |
|    mimic_body_reward    | 0.037       |
|    mimic_body_vel_re... | 0.000579    |
|    mimic_contact_reward | 0.084       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.278       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 429         |
|    time_elapsed         | 4278        |
|    total_timesteps      | 1757184     |
| train/                  |             |
|    approx_kl            | 0.005116215 |
|    clip_fraction        | 0.0706      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.792       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.28        |
|    n_updates            | 1284        |
|    policy_gradient_loss | -0.00919    |
|    std                  | 0.2         |
|    value_loss           | 3           |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.6        |
|    ep_reward_mean       | 14.6        |
|    mimic_body_reward    | 0.0724      |
|    mimic_body_vel_re... | 0.00044     |
|    mimic_contact_reward | 0.082       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.273       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 430         |
|    time_elapsed         | 4288        |
|    total_timesteps      | 1761280     |
| train/                  |             |
|    approx_kl            | 0.008527252 |
|    clip_fraction        | 0.0634      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.829       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.14        |
|    n_updates            | 1287        |
|    policy_gradient_loss | -0.00867    |
|    std                  | 0.2         |
|    value_loss           | 2.38        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.2        |
|    ep_reward_mean       | 14.5        |
|    mimic_body_reward    | 0.0249      |
|    mimic_body_vel_re... | 0.000141    |
|    mimic_contact_reward | 0.082       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.267       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 431         |
|    time_elapsed         | 4298        |
|    total_timesteps      | 1765376     |
| train/                  |             |
|    approx_kl            | 0.011369647 |
|    clip_fraction        | 0.0695      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.837       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.09        |
|    n_updates            | 1290        |
|    policy_gradient_loss | -0.00909    |
|    std                  | 0.2         |
|    value_loss           | 2.38        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 38.1         |
|    ep_reward_mean       | 15.2         |
|    mimic_body_reward    | 0.0226       |
|    mimic_body_vel_re... | 6.59e-06     |
|    mimic_contact_reward | 0.088        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.276        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 410          |
|    iterations           | 432          |
|    time_elapsed         | 4308         |
|    total_timesteps      | 1769472      |
| train/                  |              |
|    approx_kl            | 0.0062716072 |
|    clip_fraction        | 0.0651       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.84         |
|    learning_rate        | 1e-05        |
|    loss                 | 1.1          |
|    n_updates            | 1293         |
|    policy_gradient_loss | -0.00917     |
|    std                  | 0.2          |
|    value_loss           | 2.13         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.3        |
|    ep_reward_mean       | 14.6        |
|    mimic_body_reward    | 0.0234      |
|    mimic_body_vel_re... | 0.000241    |
|    mimic_contact_reward | 0.072       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.271       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 433         |
|    time_elapsed         | 4318        |
|    total_timesteps      | 1773568     |
| train/                  |             |
|    approx_kl            | 0.011482483 |
|    clip_fraction        | 0.0722      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.767       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.57        |
|    n_updates            | 1296        |
|    policy_gradient_loss | -0.00921    |
|    std                  | 0.2         |
|    value_loss           | 3.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 38.6        |
|    ep_reward_mean       | 15.6        |
|    mimic_body_reward    | 0.0601      |
|    mimic_body_vel_re... | 0.000701    |
|    mimic_contact_reward | 0.082       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.273       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 434         |
|    time_elapsed         | 4328        |
|    total_timesteps      | 1777664     |
| train/                  |             |
|    approx_kl            | 0.009858277 |
|    clip_fraction        | 0.0514      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.789       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.46        |
|    n_updates            | 1299        |
|    policy_gradient_loss | -0.00696    |
|    std                  | 0.2         |
|    value_loss           | 2.92        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 36.4         |
|    ep_reward_mean       | 14.5         |
|    mimic_body_reward    | 0.0546       |
|    mimic_body_vel_re... | 0.00174      |
|    mimic_contact_reward | 0.098        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.276        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 410          |
|    iterations           | 435          |
|    time_elapsed         | 4337         |
|    total_timesteps      | 1781760      |
| train/                  |              |
|    approx_kl            | 0.0029725851 |
|    clip_fraction        | 0.0654       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.807        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.3          |
|    n_updates            | 1302         |
|    policy_gradient_loss | -0.00875     |
|    std                  | 0.2          |
|    value_loss           | 2.74         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 37.3        |
|    ep_reward_mean       | 15          |
|    mimic_body_reward    | 0.0507      |
|    mimic_body_vel_re... | 0.00055     |
|    mimic_contact_reward | 0.082       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.269       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 436         |
|    time_elapsed         | 4347        |
|    total_timesteps      | 1785856     |
| train/                  |             |
|    approx_kl            | 0.010285143 |
|    clip_fraction        | 0.0866      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.803       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.19        |
|    n_updates            | 1305        |
|    policy_gradient_loss | -0.0098     |
|    std                  | 0.2         |
|    value_loss           | 2.78        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 39.2       |
|    ep_reward_mean       | 15.5       |
|    mimic_body_reward    | 0.053      |
|    mimic_body_vel_re... | 0.000866   |
|    mimic_contact_reward | 0.082      |
|    mimic_ee_reward      | 0          |
|    mimic_qpos_reward    | 0.275      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 410        |
|    iterations           | 437        |
|    time_elapsed         | 4357       |
|    total_timesteps      | 1789952    |
| train/                  |            |
|    approx_kl            | 0.01113374 |
|    clip_fraction        | 0.0531     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.798      |
|    learning_rate        | 1e-05      |
|    loss                 | 1.37       |
|    n_updates            | 1308       |
|    policy_gradient_loss | -0.00819   |
|    std                  | 0.2        |
|    value_loss           | 2.87       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 39.8         |
|    ep_reward_mean       | 15.8         |
|    mimic_body_reward    | 0.0294       |
|    mimic_body_vel_re... | 4.14e-05     |
|    mimic_contact_reward | 0.09         |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.265        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 410          |
|    iterations           | 438          |
|    time_elapsed         | 4367         |
|    total_timesteps      | 1794048      |
| train/                  |              |
|    approx_kl            | 0.0063332864 |
|    clip_fraction        | 0.0794       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.785        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.39         |
|    n_updates            | 1311         |
|    policy_gradient_loss | -0.00899     |
|    std                  | 0.2          |
|    value_loss           | 3.03         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 38.3         |
|    ep_reward_mean       | 15.3         |
|    mimic_body_reward    | 0.0284       |
|    mimic_body_vel_re... | 0.00184      |
|    mimic_contact_reward | 0.114        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.259        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 410          |
|    iterations           | 439          |
|    time_elapsed         | 4376         |
|    total_timesteps      | 1798144      |
| train/                  |              |
|    approx_kl            | 0.0051747244 |
|    clip_fraction        | 0.0718       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.827        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.17         |
|    n_updates            | 1314         |
|    policy_gradient_loss | -0.0085      |
|    std                  | 0.2          |
|    value_loss           | 2.6          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 38.2        |
|    ep_reward_mean       | 15.3        |
|    mimic_body_reward    | 0.0483      |
|    mimic_body_vel_re... | 0.000785    |
|    mimic_contact_reward | 0.078       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.25        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 440         |
|    time_elapsed         | 4386        |
|    total_timesteps      | 1802240     |
| train/                  |             |
|    approx_kl            | 0.005779379 |
|    clip_fraction        | 0.0631      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.8         |
|    learning_rate        | 1e-05       |
|    loss                 | 1.49        |
|    n_updates            | 1317        |
|    policy_gradient_loss | -0.00788    |
|    std                  | 0.2         |
|    value_loss           | 2.86        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 37.6        |
|    ep_reward_mean       | 14.9        |
|    mimic_body_reward    | 0.0193      |
|    mimic_body_vel_re... | 0.000113    |
|    mimic_contact_reward | 0.088       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.262       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 441         |
|    time_elapsed         | 4396        |
|    total_timesteps      | 1806336     |
| train/                  |             |
|    approx_kl            | 0.009799279 |
|    clip_fraction        | 0.0672      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.777       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.44        |
|    n_updates            | 1320        |
|    policy_gradient_loss | -0.00968    |
|    std                  | 0.2         |
|    value_loss           | 3.1         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 37           |
|    ep_reward_mean       | 14.7         |
|    mimic_body_reward    | 0.0326       |
|    mimic_body_vel_re... | 0.00161      |
|    mimic_contact_reward | 0.096        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.245        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 410          |
|    iterations           | 442          |
|    time_elapsed         | 4406         |
|    total_timesteps      | 1810432      |
| train/                  |              |
|    approx_kl            | 0.0065841526 |
|    clip_fraction        | 0.075        |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.822        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.42         |
|    n_updates            | 1323         |
|    policy_gradient_loss | -0.0105      |
|    std                  | 0.2          |
|    value_loss           | 2.54         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 38.8        |
|    ep_reward_mean       | 15.3        |
|    mimic_body_reward    | 0.00312     |
|    mimic_body_vel_re... | 0.000196    |
|    mimic_contact_reward | 0.06        |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.274       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 443         |
|    time_elapsed         | 4416        |
|    total_timesteps      | 1814528     |
| train/                  |             |
|    approx_kl            | 0.007833041 |
|    clip_fraction        | 0.0632      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.84        |
|    learning_rate        | 1e-05       |
|    loss                 | 1.06        |
|    n_updates            | 1326        |
|    policy_gradient_loss | -0.0096     |
|    std                  | 0.2         |
|    value_loss           | 2.38        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 38.2        |
|    ep_reward_mean       | 15.4        |
|    mimic_body_reward    | 0.0497      |
|    mimic_body_vel_re... | 0.000926    |
|    mimic_contact_reward | 0.078       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.243       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 444         |
|    time_elapsed         | 4425        |
|    total_timesteps      | 1818624     |
| train/                  |             |
|    approx_kl            | 0.009308657 |
|    clip_fraction        | 0.0634      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.834       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.09        |
|    n_updates            | 1329        |
|    policy_gradient_loss | -0.00839    |
|    std                  | 0.2         |
|    value_loss           | 2.32        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 40.8        |
|    ep_reward_mean       | 16.3        |
|    mimic_body_reward    | 0.0146      |
|    mimic_body_vel_re... | 0.000284    |
|    mimic_contact_reward | 0.078       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.28        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 445         |
|    time_elapsed         | 4435        |
|    total_timesteps      | 1822720     |
| train/                  |             |
|    approx_kl            | 0.009225062 |
|    clip_fraction        | 0.042       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.808       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.54        |
|    n_updates            | 1332        |
|    policy_gradient_loss | -0.00678    |
|    std                  | 0.2         |
|    value_loss           | 2.77        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 41.3        |
|    ep_reward_mean       | 16.5        |
|    mimic_body_reward    | 0.0383      |
|    mimic_body_vel_re... | 0.000802    |
|    mimic_contact_reward | 0.088       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.242       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 446         |
|    time_elapsed         | 4445        |
|    total_timesteps      | 1826816     |
| train/                  |             |
|    approx_kl            | 0.007846809 |
|    clip_fraction        | 0.0636      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.79        |
|    learning_rate        | 1e-05       |
|    loss                 | 1.26        |
|    n_updates            | 1335        |
|    policy_gradient_loss | -0.00898    |
|    std                  | 0.2         |
|    value_loss           | 2.9         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 37.7        |
|    ep_reward_mean       | 15.1        |
|    mimic_body_reward    | 0.0497      |
|    mimic_body_vel_re... | 0.000907    |
|    mimic_contact_reward | 0.096       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.264       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 447         |
|    time_elapsed         | 4455        |
|    total_timesteps      | 1830912     |
| train/                  |             |
|    approx_kl            | 0.006245277 |
|    clip_fraction        | 0.0526      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.805       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.5         |
|    n_updates            | 1338        |
|    policy_gradient_loss | -0.00695    |
|    std                  | 0.2         |
|    value_loss           | 2.89        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 39.4        |
|    ep_reward_mean       | 15.8        |
|    mimic_body_reward    | 0.0414      |
|    mimic_body_vel_re... | 0.00047     |
|    mimic_contact_reward | 0.072       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.256       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 448         |
|    time_elapsed         | 4464        |
|    total_timesteps      | 1835008     |
| train/                  |             |
|    approx_kl            | 0.008628235 |
|    clip_fraction        | 0.0747      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.807       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.56        |
|    n_updates            | 1341        |
|    policy_gradient_loss | -0.00903    |
|    std                  | 0.2         |
|    value_loss           | 3.21        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 38.6        |
|    ep_reward_mean       | 15.3        |
|    mimic_body_reward    | 0.0283      |
|    mimic_body_vel_re... | 0.00175     |
|    mimic_contact_reward | 0.078       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.279       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 411         |
|    iterations           | 449         |
|    time_elapsed         | 4474        |
|    total_timesteps      | 1839104     |
| train/                  |             |
|    approx_kl            | 0.008268907 |
|    clip_fraction        | 0.0505      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.846       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.13        |
|    n_updates            | 1344        |
|    policy_gradient_loss | -0.00795    |
|    std                  | 0.2         |
|    value_loss           | 2.42        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 37.8        |
|    ep_reward_mean       | 15          |
|    mimic_body_reward    | 0.0435      |
|    mimic_body_vel_re... | 0.00167     |
|    mimic_contact_reward | 0.116       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.272       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 411         |
|    iterations           | 450         |
|    time_elapsed         | 4484        |
|    total_timesteps      | 1843200     |
| train/                  |             |
|    approx_kl            | 0.009479422 |
|    clip_fraction        | 0.0655      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.795       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.21        |
|    n_updates            | 1347        |
|    policy_gradient_loss | -0.00846    |
|    std                  | 0.2         |
|    value_loss           | 2.88        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 39.1         |
|    ep_reward_mean       | 15.6         |
|    mimic_body_reward    | 0.0298       |
|    mimic_body_vel_re... | 0.00028      |
|    mimic_contact_reward | 0.082        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.266        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 411          |
|    iterations           | 451          |
|    time_elapsed         | 4494         |
|    total_timesteps      | 1847296      |
| train/                  |              |
|    approx_kl            | 0.0100345565 |
|    clip_fraction        | 0.0759       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.854        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.14         |
|    n_updates            | 1350         |
|    policy_gradient_loss | -0.00924     |
|    std                  | 0.2          |
|    value_loss           | 2.24         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 37.2        |
|    ep_reward_mean       | 15.1        |
|    mimic_body_reward    | 0.0392      |
|    mimic_body_vel_re... | 0.000991    |
|    mimic_contact_reward | 0.094       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.289       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 411         |
|    iterations           | 452         |
|    time_elapsed         | 4503        |
|    total_timesteps      | 1851392     |
| train/                  |             |
|    approx_kl            | 0.008037346 |
|    clip_fraction        | 0.0806      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.848       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.05        |
|    n_updates            | 1353        |
|    policy_gradient_loss | -0.00933    |
|    std                  | 0.2         |
|    value_loss           | 2.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 38.5        |
|    ep_reward_mean       | 15.4        |
|    mimic_body_reward    | 0.0312      |
|    mimic_body_vel_re... | 0.000263    |
|    mimic_contact_reward | 0.08        |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.261       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 411         |
|    iterations           | 453         |
|    time_elapsed         | 4513        |
|    total_timesteps      | 1855488     |
| train/                  |             |
|    approx_kl            | 0.005679203 |
|    clip_fraction        | 0.0557      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.829       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.32        |
|    n_updates            | 1356        |
|    policy_gradient_loss | -0.00785    |
|    std                  | 0.2         |
|    value_loss           | 2.53        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.5        |
|    ep_reward_mean       | 14.7        |
