--------------------------------------
| rollout/                |          |
|    std                  | 0.01        |
|    value_loss           | 0.00129     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 23.2        |
|    ep_reward_mean       | 0.584       |
|    mimic_body_reward    | 0.0114      |
|    mimic_body_vel_re... | 8.42e-06    |
|    mimic_ee_reward      | 0.00029     |
|    mimic_qpos_reward    | 0.00215     |
|    mimic_qvel_reward    | 5.87e-13    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 197         |
|    time_elapsed         | 4179        |
|    total_timesteps      | 806912      |
| train/                  |             |
|    approx_kl            | 0.035798278 |
|    clip_fraction        | 0.371       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.956       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0473     |
|    n_updates            | 1960        |
|    policy_gradient_loss | -0.0411     |
|    std                  | 0.01        |
|    value_loss           | 0.00142     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 21.5        |
|    ep_reward_mean       | 0.619       |
|    mimic_body_reward    | 0.0177      |
|    mimic_body_vel_re... | 0.00132     |
|    mimic_ee_reward      | 0.00207     |
|    mimic_qpos_reward    | 0.00857     |
|    mimic_qvel_reward    | 2.47e-12    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 198         |
|    time_elapsed         | 4200        |
|    total_timesteps      | 811008      |
| train/                  |             |
|    approx_kl            | 0.032820128 |
|    clip_fraction        | 0.364       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.954       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0523     |
|    n_updates            | 1970        |
|    policy_gradient_loss | -0.04       |
|    std                  | 0.01        |
|    value_loss           | 0.00142     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.1        |
|    ep_reward_mean       | 0.601       |
|    mimic_body_reward    | 0.0129      |
|    mimic_body_vel_re... | 0.000516    |
|    mimic_ee_reward      | 0.00281     |
|    mimic_qpos_reward    | 0.0122      |
|    mimic_qvel_reward    | 6.72e-13    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 199         |
|    time_elapsed         | 4221        |
|    total_timesteps      | 815104      |
| train/                  |             |
|    approx_kl            | 0.032712847 |
|    clip_fraction        | 0.375       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.961       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0513     |
|    n_updates            | 1980        |
|    policy_gradient_loss | -0.0417     |
|    std                  | 0.01        |
|    value_loss           | 0.00124     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22          |
|    ep_reward_mean       | 0.598       |
|    mimic_body_reward    | 0.0244      |
|    mimic_body_vel_re... | 0.000666    |
|    mimic_ee_reward      | 0.00149     |
|    mimic_qpos_reward    | 0.00749     |
|    mimic_qvel_reward    | 4.53e-13    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 200         |
|    time_elapsed         | 4242        |
|    total_timesteps      | 819200      |
| train/                  |             |
|    approx_kl            | 0.042688746 |
|    clip_fraction        | 0.388       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.964       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0564     |
|    n_updates            | 1990        |
|    policy_gradient_loss | -0.0433     |
|    std                  | 0.01        |
|    value_loss           | 0.00123     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 21.6       |
|    ep_reward_mean       | 0.603      |
|    mimic_body_reward    | 0.0191     |
|    mimic_body_vel_re... | 0.00129    |
|    mimic_ee_reward      | 0.00167    |
|    mimic_qpos_reward    | 0.00782    |
|    mimic_qvel_reward    | 3.5e-11    |
| time/                   |            |
|    fps                  | 193        |
|    iterations           | 201        |
|    time_elapsed         | 4263       |
|    total_timesteps      | 823296     |
| train/                  |            |
|    approx_kl            | 0.04308157 |
|    clip_fraction        | 0.386      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.96       |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0639    |
|    n_updates            | 2000       |
|    policy_gradient_loss | -0.0445    |
|    std                  | 0.01       |
|    value_loss           | 0.00129    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.5        |
|    ep_reward_mean       | 0.634       |
|    mimic_body_reward    | 0.0224      |
|    mimic_body_vel_re... | 0.0015      |
|    mimic_ee_reward      | 0.00233     |
|    mimic_qpos_reward    | 0.00892     |
|    mimic_qvel_reward    | 4.61e-11    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 202         |
|    time_elapsed         | 4284        |
|    total_timesteps      | 827392      |
| train/                  |             |
|    approx_kl            | 0.028129153 |
|    clip_fraction        | 0.365       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.964       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0598     |
|    n_updates            | 2010        |
|    policy_gradient_loss | -0.0432     |
|    std                  | 0.01        |
|    value_loss           | 0.0012      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 21.9        |
|    ep_reward_mean       | 0.685       |
|    mimic_body_reward    | 0.0213      |
|    mimic_body_vel_re... | 0.00117     |
|    mimic_ee_reward      | 0.00164     |
|    mimic_qpos_reward    | 0.00742     |
|    mimic_qvel_reward    | 2.89e-12    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 203         |
|    time_elapsed         | 4305        |
|    total_timesteps      | 831488      |
| train/                  |             |
|    approx_kl            | 0.042187043 |
|    clip_fraction        | 0.386       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.964       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0694     |
|    n_updates            | 2020        |
|    policy_gradient_loss | -0.0457     |
|    std                  | 0.01        |
|    value_loss           | 0.00125     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 21.7       |
|    ep_reward_mean       | 0.62       |
|    mimic_body_reward    | 0.0136     |
|    mimic_body_vel_re... | 0.000901   |
|    mimic_ee_reward      | 0.00125    |
|    mimic_qpos_reward    | 0.00942    |
|    mimic_qvel_reward    | 2.13e-12   |
| time/                   |            |
|    fps                  | 193        |
|    iterations           | 204        |
|    time_elapsed         | 4326       |
|    total_timesteps      | 835584     |
| train/                  |            |
|    approx_kl            | 0.03446397 |
|    clip_fraction        | 0.379      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.963      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.051     |
|    n_updates            | 2030       |
|    policy_gradient_loss | -0.0402    |
|    std                  | 0.01       |
|    value_loss           | 0.00133    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.6        |
|    ep_reward_mean       | 0.636       |
|    mimic_body_reward    | 0.0151      |
|    mimic_body_vel_re... | 0.000758    |
|    mimic_ee_reward      | 0.000868    |
|    mimic_qpos_reward    | 0.00496     |
|    mimic_qvel_reward    | 2.1e-11     |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 205         |
|    time_elapsed         | 4347        |
|    total_timesteps      | 839680      |
| train/                  |             |
|    approx_kl            | 0.036161672 |
|    clip_fraction        | 0.381       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.964       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0674     |
|    n_updates            | 2040        |
|    policy_gradient_loss | -0.0438     |
|    std                  | 0.01        |
|    value_loss           | 0.00121     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 21.8        |
|    ep_reward_mean       | 0.643       |
|    mimic_body_reward    | 0.0238      |
|    mimic_body_vel_re... | 0.00114     |
|    mimic_ee_reward      | 0.00178     |
|    mimic_qpos_reward    | 0.00971     |
|    mimic_qvel_reward    | 5.02e-11    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 206         |
|    time_elapsed         | 4368        |
|    total_timesteps      | 843776      |
| train/                  |             |
|    approx_kl            | 0.038620517 |
|    clip_fraction        | 0.391       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.964       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0409     |
|    n_updates            | 2050        |
|    policy_gradient_loss | -0.0434     |
|    std                  | 0.01        |
|    value_loss           | 0.00118     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 21.9        |
|    ep_reward_mean       | 0.651       |
|    mimic_body_reward    | 0.0146      |
|    mimic_body_vel_re... | 0.000452    |
|    mimic_ee_reward      | 0.00204     |
|    mimic_qpos_reward    | 0.0106      |
|    mimic_qvel_reward    | 2.59e-12    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 207         |
|    time_elapsed         | 4389        |
|    total_timesteps      | 847872      |
| train/                  |             |
|    approx_kl            | 0.028518409 |
|    clip_fraction        | 0.378       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.961       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.064      |
|    n_updates            | 2060        |
|    policy_gradient_loss | -0.0409     |
|    std                  | 0.01        |
|    value_loss           | 0.00133     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.5       |
|    ep_reward_mean       | 0.615      |
|    mimic_body_reward    | 0.03       |
|    mimic_body_vel_re... | 0.000648   |
|    mimic_ee_reward      | 0.00182    |
|    mimic_qpos_reward    | 0.0101     |
|    mimic_qvel_reward    | 6.13e-12   |
| time/                   |            |
|    fps                  | 193        |
|    iterations           | 208        |
|    time_elapsed         | 4410       |
|    total_timesteps      | 851968     |
| train/                  |            |
|    approx_kl            | 0.03621624 |
|    clip_fraction        | 0.382      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.964      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.053     |
|    n_updates            | 2070       |
|    policy_gradient_loss | -0.0437    |
|    std                  | 0.01       |
|    value_loss           | 0.00122    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.4       |
|    ep_reward_mean       | 0.62       |
|    mimic_body_reward    | 0.0143     |
|    mimic_body_vel_re... | 0.000536   |
|    mimic_ee_reward      | 0.00147    |
|    mimic_qpos_reward    | 0.00578    |
|    mimic_qvel_reward    | 1.62e-11   |
| time/                   |            |
|    fps                  | 193        |
|    iterations           | 209        |
|    time_elapsed         | 4431       |
|    total_timesteps      | 856064     |
| train/                  |            |
|    approx_kl            | 0.03664273 |
|    clip_fraction        | 0.362      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.963      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0679    |
|    n_updates            | 2080       |
|    policy_gradient_loss | -0.0404    |
|    std                  | 0.01       |
|    value_loss           | 0.00121    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 21.8        |
|    ep_reward_mean       | 0.627       |
|    mimic_body_reward    | 0.0187      |
|    mimic_body_vel_re... | 0.000983    |
|    mimic_ee_reward      | 0.000599    |
|    mimic_qpos_reward    | 0.00443     |
|    mimic_qvel_reward    | 3.74e-12    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 210         |
|    time_elapsed         | 4452        |
|    total_timesteps      | 860160      |
| train/                  |             |
|    approx_kl            | 0.029916927 |
|    clip_fraction        | 0.362       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.966       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0511     |
|    n_updates            | 2090        |
|    policy_gradient_loss | -0.043      |
|    std                  | 0.01        |
|    value_loss           | 0.0012      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.6        |
|    ep_reward_mean       | 0.62        |
|    mimic_body_reward    | 0.0189      |
|    mimic_body_vel_re... | 7.52e-05    |
|    mimic_ee_reward      | 0.00146     |
|    mimic_qpos_reward    | 0.00751     |
|    mimic_qvel_reward    | 2.61e-11    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 211         |
|    time_elapsed         | 4474        |
|    total_timesteps      | 864256      |
| train/                  |             |
|    approx_kl            | 0.032425832 |
|    clip_fraction        | 0.357       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.966       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0424     |
|    n_updates            | 2100        |
|    policy_gradient_loss | -0.0406     |
|    std                  | 0.01        |
|    value_loss           | 0.00118     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 21.9        |
|    ep_reward_mean       | 0.635       |
|    mimic_body_reward    | 0.0167      |
|    mimic_body_vel_re... | 0.000143    |
|    mimic_ee_reward      | 0.00201     |
|    mimic_qpos_reward    | 0.00951     |
|    mimic_qvel_reward    | 1.82e-11    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 212         |
|    time_elapsed         | 4494        |
|    total_timesteps      | 868352      |
| train/                  |             |
|    approx_kl            | 0.045093562 |
|    clip_fraction        | 0.395       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.963       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0547     |
|    n_updates            | 2110        |
|    policy_gradient_loss | -0.0455     |
|    std                  | 0.01        |
|    value_loss           | 0.00118     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.5        |
|    ep_reward_mean       | 0.625       |
|    mimic_body_reward    | 0.0148      |
|    mimic_body_vel_re... | 4.29e-05    |
|    mimic_ee_reward      | 0.000355    |
|    mimic_qpos_reward    | 0.00217     |
|    mimic_qvel_reward    | 4.62e-12    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 213         |
|    time_elapsed         | 4515        |
|    total_timesteps      | 872448      |
| train/                  |             |
|    approx_kl            | 0.037615925 |
|    clip_fraction        | 0.381       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.965       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0524     |
|    n_updates            | 2120        |
|    policy_gradient_loss | -0.0436     |
|    std                  | 0.01        |
|    value_loss           | 0.00121     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.5        |
|    ep_reward_mean       | 0.586       |
|    mimic_body_reward    | 0.0175      |
|    mimic_body_vel_re... | 0.000648    |
|    mimic_ee_reward      | 0.00183     |
|    mimic_qpos_reward    | 0.00914     |
|    mimic_qvel_reward    | 1.79e-11    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 214         |
|    time_elapsed         | 4536        |
|    total_timesteps      | 876544      |
| train/                  |             |
|    approx_kl            | 0.038638867 |
|    clip_fraction        | 0.392       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.96        |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0561     |
|    n_updates            | 2130        |
|    policy_gradient_loss | -0.044      |
|    std                  | 0.01        |
|    value_loss           | 0.00125     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 21.7        |
|    ep_reward_mean       | 0.62        |
|    mimic_body_reward    | 0.0137      |
|    mimic_body_vel_re... | 0.000665    |
|    mimic_ee_reward      | 0.00142     |
|    mimic_qpos_reward    | 0.00628     |
|    mimic_qvel_reward    | 3.03e-11    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 215         |
|    time_elapsed         | 4557        |
|    total_timesteps      | 880640      |
| train/                  |             |
|    approx_kl            | 0.027825417 |
|    clip_fraction        | 0.375       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.965       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0457     |
|    n_updates            | 2140        |
|    policy_gradient_loss | -0.0412     |
|    std                  | 0.01        |
|    value_loss           | 0.00114     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.6        |
|    ep_reward_mean       | 0.55        |
|    mimic_body_reward    | 0.0266      |
|    mimic_body_vel_re... | 0.000762    |
|    mimic_ee_reward      | 0.0017      |
|    mimic_qpos_reward    | 0.00775     |
|    mimic_qvel_reward    | 1.79e-11    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 216         |
|    time_elapsed         | 4578        |
|    total_timesteps      | 884736      |
| train/                  |             |
|    approx_kl            | 0.035451468 |
|    clip_fraction        | 0.362       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.964       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0796     |
|    n_updates            | 2150        |
|    policy_gradient_loss | -0.0421     |
|    std                  | 0.01        |
|    value_loss           | 0.00119     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.5        |
|    ep_reward_mean       | 0.634       |
|    mimic_body_reward    | 0.0229      |
|    mimic_body_vel_re... | 0.000721    |
|    mimic_ee_reward      | 0.00209     |
|    mimic_qpos_reward    | 0.00758     |
|    mimic_qvel_reward    | 3.02e-11    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 217         |
|    time_elapsed         | 4599        |
|    total_timesteps      | 888832      |
| train/                  |             |
|    approx_kl            | 0.034564294 |
|    clip_fraction        | 0.383       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.96        |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0474     |
|    n_updates            | 2160        |
|    policy_gradient_loss | -0.0429     |
|    std                  | 0.01        |
|    value_loss           | 0.0012      |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 22.4      |
|    ep_reward_mean       | 0.622     |
|    mimic_body_reward    | 0.0116    |
|    mimic_body_vel_re... | 6.96e-05  |
|    mimic_ee_reward      | 0.000794  |
|    mimic_qpos_reward    | 0.00585   |
|    mimic_qvel_reward    | 4.38e-13  |
| time/                   |           |
|    fps                  | 193       |
|    iterations           | 218       |
|    time_elapsed         | 4620      |
|    total_timesteps      | 892928    |
| train/                  |           |
|    approx_kl            | 0.0361456 |
|    clip_fraction        | 0.375     |
|    clip_range           | 0.2       |
|    entropy_loss         | 73.3      |
|    explained_variance   | 0.967     |
|    learning_rate        | 5e-06     |
|    loss                 | -0.056    |
|    n_updates            | 2170      |
|    policy_gradient_loss | -0.0439   |
|    std                  | 0.01      |
|    value_loss           | 0.00116   |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.4       |
|    ep_reward_mean       | 0.658      |
|    mimic_body_reward    | 0.0209     |
|    mimic_body_vel_re... | 0.000595   |
|    mimic_ee_reward      | 0.00299    |
|    mimic_qpos_reward    | 0.0128     |
|    mimic_qvel_reward    | 3.46e-11   |
| time/                   |            |
|    fps                  | 193        |
|    iterations           | 219        |
|    time_elapsed         | 4641       |
|    total_timesteps      | 897024     |
| train/                  |            |
|    approx_kl            | 0.03974659 |
|    clip_fraction        | 0.353      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.963      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0478    |
|    n_updates            | 2180       |
|    policy_gradient_loss | -0.0401    |
|    std                  | 0.01       |
|    value_loss           | 0.00122    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.2        |
|    ep_reward_mean       | 0.589       |
|    mimic_body_reward    | 0.0156      |
|    mimic_body_vel_re... | 0.000248    |
|    mimic_ee_reward      | 0.00145     |
|    mimic_qpos_reward    | 0.00519     |
|    mimic_qvel_reward    | 1.89e-12    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 220         |
|    time_elapsed         | 4662        |
|    total_timesteps      | 901120      |
| train/                  |             |
|    approx_kl            | 0.034307018 |
|    clip_fraction        | 0.356       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.967       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0654     |
|    n_updates            | 2190        |
|    policy_gradient_loss | -0.0412     |
|    std                  | 0.01        |
|    value_loss           | 0.00117     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22          |
|    ep_reward_mean       | 0.614       |
|    mimic_body_reward    | 0.0239      |
|    mimic_body_vel_re... | 0.000402    |
|    mimic_ee_reward      | 0.00293     |
|    mimic_qpos_reward    | 0.0128      |
|    mimic_qvel_reward    | 3.35e-11    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 221         |
|    time_elapsed         | 4683        |
|    total_timesteps      | 905216      |
| train/                  |             |
|    approx_kl            | 0.030187208 |
|    clip_fraction        | 0.377       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.96        |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0528     |
|    n_updates            | 2200        |
|    policy_gradient_loss | -0.043      |
|    std                  | 0.01        |
|    value_loss           | 0.00123     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.6       |
|    ep_reward_mean       | 0.577      |
|    mimic_body_reward    | 0.0152     |
|    mimic_body_vel_re... | 0.000425   |
|    mimic_ee_reward      | 0.00129    |
|    mimic_qpos_reward    | 0.00484    |
|    mimic_qvel_reward    | 1.54e-11   |
| time/                   |            |
|    fps                  | 193        |
|    iterations           | 222        |
|    time_elapsed         | 4704       |
|    total_timesteps      | 909312     |
| train/                  |            |
|    approx_kl            | 0.03933943 |
|    clip_fraction        | 0.392      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.958      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0677    |
|    n_updates            | 2210       |
|    policy_gradient_loss | -0.0435    |
|    std                  | 0.01       |
|    value_loss           | 0.00125    |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 22.4      |
|    ep_reward_mean       | 0.654     |
|    mimic_body_reward    | 0.0092    |
|    mimic_body_vel_re... | 0.000659  |
|    mimic_ee_reward      | 0.00289   |
|    mimic_qpos_reward    | 0.011     |
|    mimic_qvel_reward    | 3.54e-12  |
| time/                   |           |
|    fps                  | 193       |
|    iterations           | 223       |
|    time_elapsed         | 4725      |
|    total_timesteps      | 913408    |
| train/                  |           |
|    approx_kl            | 0.0332439 |
|    clip_fraction        | 0.368     |
|    clip_range           | 0.2       |
|    entropy_loss         | 73.3      |
|    explained_variance   | 0.961     |
|    learning_rate        | 5e-06     |
|    loss                 | -0.0458   |
|    n_updates            | 2220      |
|    policy_gradient_loss | -0.0403   |
|    std                  | 0.01      |
|    value_loss           | 0.00119   |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.5        |
|    ep_reward_mean       | 0.569       |
|    mimic_body_reward    | 0.0201      |
|    mimic_body_vel_re... | 0.000282    |
|    mimic_ee_reward      | 0.00086     |
|    mimic_qpos_reward    | 0.0045      |
|    mimic_qvel_reward    | 3.06e-11    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 224         |
|    time_elapsed         | 4746        |
|    total_timesteps      | 917504      |
| train/                  |             |
|    approx_kl            | 0.042102035 |
|    clip_fraction        | 0.405       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.97        |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0625     |
|    n_updates            | 2230        |
|    policy_gradient_loss | -0.0484     |
|    std                  | 0.01        |
|    value_loss           | 0.00111     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 21.9        |
|    ep_reward_mean       | 0.623       |
|    mimic_body_reward    | 0.0178      |
|    mimic_body_vel_re... | 0.000373    |
|    mimic_ee_reward      | 0.00172     |
|    mimic_qpos_reward    | 0.00764     |
|    mimic_qvel_reward    | 1.68e-11    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 225         |
|    time_elapsed         | 4767        |
|    total_timesteps      | 921600      |
| train/                  |             |
|    approx_kl            | 0.030963846 |
|    clip_fraction        | 0.374       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.964       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0631     |
|    n_updates            | 2240        |
|    policy_gradient_loss | -0.0421     |
|    std                  | 0.01        |
|    value_loss           | 0.00119     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.6        |
|    ep_reward_mean       | 0.675       |
|    mimic_body_reward    | 0.0274      |
|    mimic_body_vel_re... | 0.00118     |
|    mimic_ee_reward      | 0.00291     |
|    mimic_qpos_reward    | 0.0112      |
|    mimic_qvel_reward    | 2.95e-11    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 226         |
|    time_elapsed         | 4788        |
|    total_timesteps      | 925696      |
| train/                  |             |
|    approx_kl            | 0.034115124 |
|    clip_fraction        | 0.372       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.964       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0449     |
|    n_updates            | 2250        |
|    policy_gradient_loss | -0.0433     |
|    std                  | 0.01        |
|    value_loss           | 0.00113     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.6        |
|    ep_reward_mean       | 0.629       |
|    mimic_body_reward    | 0.0139      |
|    mimic_body_vel_re... | 0.000762    |
|    mimic_ee_reward      | 0.00106     |
|    mimic_qpos_reward    | 0.00614     |
|    mimic_qvel_reward    | 1.92e-11    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 227         |
|    time_elapsed         | 4808        |
|    total_timesteps      | 929792      |
| train/                  |             |
|    approx_kl            | 0.033911232 |
|    clip_fraction        | 0.362       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.969       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0556     |
|    n_updates            | 2260        |
|    policy_gradient_loss | -0.0404     |
|    std                  | 0.01        |
|    value_loss           | 0.00117     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.5        |
|    ep_reward_mean       | 0.555       |
|    mimic_body_reward    | 0.00724     |
|    mimic_body_vel_re... | 0.000471    |
|    mimic_ee_reward      | 0.00105     |
|    mimic_qpos_reward    | 0.00515     |
|    mimic_qvel_reward    | 4.44e-13    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 228         |
|    time_elapsed         | 4829        |
|    total_timesteps      | 933888      |
| train/                  |             |
|    approx_kl            | 0.038366675 |
|    clip_fraction        | 0.399       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.968       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0617     |
|    n_updates            | 2270        |
|    policy_gradient_loss | -0.0443     |
|    std                  | 0.01        |
|    value_loss           | 0.00112     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.1        |
|    ep_reward_mean       | 0.581       |
|    mimic_body_reward    | 0.00328     |
|    mimic_body_vel_re... | 4.07e-05    |
|    mimic_ee_reward      | 0.000357    |
|    mimic_qpos_reward    | 0.0022      |
|    mimic_qvel_reward    | 4.34e-13    |
| time/                   |             |
|    fps                  | 193         |
|    iterations           | 229         |
|    time_elapsed         | 4850        |
|    total_timesteps      | 937984      |
| train/                  |             |
|    approx_kl            | 0.029523177 |
|    clip_fraction        | 0.37        |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.96        |
