--------------------------------------
| rollout/                |          |
|    mimic_body_vel_re... | 0.0118      |
|    mimic_contact_reward | 0.124       |
|    mimic_ee_reward      | 0.0107      |
|    mimic_qpos_reward    | 0.185       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 319         |
|    iterations           | 829         |
|    time_elapsed         | 10630       |
|    total_timesteps      | 3395584     |
| train/                  |             |
|    approx_kl            | 0.009028677 |
|    clip_fraction        | 0.0611      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.87        |
|    learning_rate        | 1e-05       |
|    loss                 | 2.37        |
|    n_updates            | 2484        |
|    policy_gradient_loss | -0.00921    |
|    std                  | 0.2         |
|    value_loss           | 5.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 63          |
|    ep_reward_mean       | 25.1        |
|    mimic_body_reward    | 0.0762      |
|    mimic_body_vel_re... | 0.0153      |
|    mimic_contact_reward | 0.118       |
|    mimic_ee_reward      | 0.0111      |
|    mimic_qpos_reward    | 0.182       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 319         |
|    iterations           | 830         |
|    time_elapsed         | 10644       |
|    total_timesteps      | 3399680     |
| train/                  |             |
|    approx_kl            | 0.009136531 |
|    clip_fraction        | 0.0463      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.872       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.49        |
|    n_updates            | 2487        |
|    policy_gradient_loss | -0.00878    |
|    std                  | 0.2         |
|    value_loss           | 5.15        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 67         |
|    ep_reward_mean       | 27.2       |
|    mimic_body_reward    | 0.0737     |
|    mimic_body_vel_re... | 0.0129     |
|    mimic_contact_reward | 0.098      |
|    mimic_ee_reward      | 0.0138     |
|    mimic_qpos_reward    | 0.209      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 319        |
|    iterations           | 831        |
|    time_elapsed         | 10658      |
|    total_timesteps      | 3403776    |
| train/                  |            |
|    approx_kl            | 0.00722862 |
|    clip_fraction        | 0.0479     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.89       |
|    learning_rate        | 1e-05      |
|    loss                 | 2.53       |
|    n_updates            | 2490       |
|    policy_gradient_loss | -0.00929   |
|    std                  | 0.2        |
|    value_loss           | 4.21       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 67.1        |
|    ep_reward_mean       | 27          |
|    mimic_body_reward    | 0.0508      |
|    mimic_body_vel_re... | 0.0182      |
|    mimic_contact_reward | 0.082       |
|    mimic_ee_reward      | 0.0164      |
|    mimic_qpos_reward    | 0.203       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 319         |
|    iterations           | 832         |
|    time_elapsed         | 10672       |
|    total_timesteps      | 3407872     |
| train/                  |             |
|    approx_kl            | 0.011483055 |
|    clip_fraction        | 0.0663      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.829       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.18        |
|    n_updates            | 2493        |
|    policy_gradient_loss | -0.00937    |
|    std                  | 0.2         |
|    value_loss           | 6.25        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 66.5         |
|    ep_reward_mean       | 26.7         |
|    mimic_body_reward    | 0.0914       |
|    mimic_body_vel_re... | 0.0145       |
|    mimic_contact_reward | 0.086        |
|    mimic_ee_reward      | 0.0144       |
|    mimic_qpos_reward    | 0.197        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 319          |
|    iterations           | 833          |
|    time_elapsed         | 10686        |
|    total_timesteps      | 3411968      |
| train/                  |              |
|    approx_kl            | 0.0074032517 |
|    clip_fraction        | 0.042        |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.853        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.68         |
|    n_updates            | 2496         |
|    policy_gradient_loss | -0.00853     |
|    std                  | 0.2          |
|    value_loss           | 5.51         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 65          |
|    ep_reward_mean       | 26          |
|    mimic_body_reward    | 0.0945      |
|    mimic_body_vel_re... | 0.014       |
|    mimic_contact_reward | 0.096       |
|    mimic_ee_reward      | 0.0116      |
|    mimic_qpos_reward    | 0.188       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 319         |
|    iterations           | 834         |
|    time_elapsed         | 10699       |
|    total_timesteps      | 3416064     |
| train/                  |             |
|    approx_kl            | 0.007193274 |
|    clip_fraction        | 0.0396      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.889       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.8         |
|    n_updates            | 2499        |
|    policy_gradient_loss | -0.00843    |
|    std                  | 0.2         |
|    value_loss           | 4.4         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 64.8        |
|    ep_reward_mean       | 25.9        |
|    mimic_body_reward    | 0.093       |
|    mimic_body_vel_re... | 0.015       |
|    mimic_contact_reward | 0.114       |
|    mimic_ee_reward      | 0.0141      |
|    mimic_qpos_reward    | 0.191       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 319         |
|    iterations           | 835         |
|    time_elapsed         | 10713       |
|    total_timesteps      | 3420160     |
| train/                  |             |
|    approx_kl            | 0.009221986 |
|    clip_fraction        | 0.0495      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.868       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.39        |
|    n_updates            | 2502        |
|    policy_gradient_loss | -0.00908    |
|    std                  | 0.2         |
|    value_loss           | 5.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 71.7        |
|    ep_reward_mean       | 28.7        |
|    mimic_body_reward    | 0.0909      |
|    mimic_body_vel_re... | 0.0146      |
|    mimic_contact_reward | 0.122       |
|    mimic_ee_reward      | 0.0154      |
|    mimic_qpos_reward    | 0.19        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 319         |
|    iterations           | 836         |
|    time_elapsed         | 10727       |
|    total_timesteps      | 3424256     |
| train/                  |             |
|    approx_kl            | 0.008480192 |
|    clip_fraction        | 0.0409      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.866       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.38        |
|    n_updates            | 2505        |
|    policy_gradient_loss | -0.0089     |
|    std                  | 0.2         |
|    value_loss           | 5.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 70          |
|    ep_reward_mean       | 28.1        |
|    mimic_body_reward    | 0.085       |
|    mimic_body_vel_re... | 0.0116      |
|    mimic_contact_reward | 0.126       |
|    mimic_ee_reward      | 0.00861     |
|    mimic_qpos_reward    | 0.191       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 319         |
|    iterations           | 837         |
|    time_elapsed         | 10741       |
|    total_timesteps      | 3428352     |
| train/                  |             |
|    approx_kl            | 0.009766642 |
|    clip_fraction        | 0.0463      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.853       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.97        |
|    n_updates            | 2508        |
|    policy_gradient_loss | -0.00791    |
|    std                  | 0.2         |
|    value_loss           | 5.62        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 67.3        |
|    ep_reward_mean       | 26.6        |
|    mimic_body_reward    | 0.078       |
|    mimic_body_vel_re... | 0.0153      |
|    mimic_contact_reward | 0.074       |
|    mimic_ee_reward      | 0.0174      |
|    mimic_qpos_reward    | 0.197       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 319         |
|    iterations           | 838         |
|    time_elapsed         | 10754       |
|    total_timesteps      | 3432448     |
| train/                  |             |
|    approx_kl            | 0.008603866 |
|    clip_fraction        | 0.0437      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.875       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.78        |
|    n_updates            | 2511        |
|    policy_gradient_loss | -0.00827    |
|    std                  | 0.2         |
|    value_loss           | 5.09        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 67.4        |
|    ep_reward_mean       | 26.7        |
|    mimic_body_reward    | 0.0737      |
|    mimic_body_vel_re... | 0.0179      |
|    mimic_contact_reward | 0.082       |
|    mimic_ee_reward      | 0.0156      |
|    mimic_qpos_reward    | 0.187       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 319         |
|    iterations           | 839         |
|    time_elapsed         | 10768       |
|    total_timesteps      | 3436544     |
| train/                  |             |
|    approx_kl            | 0.008286366 |
|    clip_fraction        | 0.0398      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.852       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.05        |
|    n_updates            | 2514        |
|    policy_gradient_loss | -0.00796    |
|    std                  | 0.2         |
|    value_loss           | 5.84        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 66.7        |
|    ep_reward_mean       | 26.6        |
|    mimic_body_reward    | 0.122       |
|    mimic_body_vel_re... | 0.0198      |
|    mimic_contact_reward | 0.112       |
|    mimic_ee_reward      | 0.0131      |
|    mimic_qpos_reward    | 0.186       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 319         |
|    iterations           | 840         |
|    time_elapsed         | 10782       |
|    total_timesteps      | 3440640     |
| train/                  |             |
|    approx_kl            | 0.006779058 |
|    clip_fraction        | 0.0464      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.87        |
|    learning_rate        | 1e-05       |
|    loss                 | 2.33        |
|    n_updates            | 2517        |
|    policy_gradient_loss | -0.0083     |
|    std                  | 0.2         |
|    value_loss           | 4.82        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 67.6         |
|    ep_reward_mean       | 27           |
|    mimic_body_reward    | 0.0843       |
|    mimic_body_vel_re... | 0.013        |
|    mimic_contact_reward | 0.1          |
|    mimic_ee_reward      | 0.0118       |
|    mimic_qpos_reward    | 0.186        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 319          |
|    iterations           | 841          |
|    time_elapsed         | 10796        |
|    total_timesteps      | 3444736      |
| train/                  |              |
|    approx_kl            | 0.0057965806 |
|    clip_fraction        | 0.0347       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.887        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.1          |
|    n_updates            | 2520         |
|    policy_gradient_loss | -0.00776     |
|    std                  | 0.2          |
|    value_loss           | 4.33         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 66.9       |
|    ep_reward_mean       | 26.9       |
|    mimic_body_reward    | 0.0804     |
|    mimic_body_vel_re... | 0.0164     |
|    mimic_contact_reward | 0.108      |
|    mimic_ee_reward      | 0.0152     |
|    mimic_qpos_reward    | 0.2        |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 319        |
|    iterations           | 842        |
|    time_elapsed         | 10810      |
|    total_timesteps      | 3448832    |
| train/                  |            |
|    approx_kl            | 0.00907675 |
|    clip_fraction        | 0.0371     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.852      |
|    learning_rate        | 1e-05      |
|    loss                 | 2.56       |
|    n_updates            | 2523       |
|    policy_gradient_loss | -0.00761   |
|    std                  | 0.2        |
|    value_loss           | 5.45       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 67.4        |
|    ep_reward_mean       | 27.2        |
|    mimic_body_reward    | 0.0854      |
|    mimic_body_vel_re... | 0.0116      |
|    mimic_contact_reward | 0.116       |
|    mimic_ee_reward      | 0.0121      |
|    mimic_qpos_reward    | 0.188       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 319         |
|    iterations           | 843         |
|    time_elapsed         | 10823       |
|    total_timesteps      | 3452928     |
| train/                  |             |
|    approx_kl            | 0.008616505 |
|    clip_fraction        | 0.0331      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.864       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.81        |
|    n_updates            | 2526        |
|    policy_gradient_loss | -0.00781    |
|    std                  | 0.2         |
|    value_loss           | 5.39        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 67.5         |
|    ep_reward_mean       | 27.1         |
|    mimic_body_reward    | 0.0705       |
|    mimic_body_vel_re... | 0.0173       |
|    mimic_contact_reward | 0.104        |
|    mimic_ee_reward      | 0.0143       |
|    mimic_qpos_reward    | 0.192        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 318          |
|    iterations           | 844          |
|    time_elapsed         | 10837        |
|    total_timesteps      | 3457024      |
| train/                  |              |
|    approx_kl            | 0.0068345172 |
|    clip_fraction        | 0.0427       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.848        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.82         |
|    n_updates            | 2529         |
|    policy_gradient_loss | -0.0079      |
|    std                  | 0.2          |
|    value_loss           | 5.41         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 62.6         |
|    ep_reward_mean       | 25.2         |
|    mimic_body_reward    | 0.0762       |
|    mimic_body_vel_re... | 0.0105       |
|    mimic_contact_reward | 0.084        |
|    mimic_ee_reward      | 0.0147       |
|    mimic_qpos_reward    | 0.186        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 318          |
|    iterations           | 845          |
|    time_elapsed         | 10851        |
|    total_timesteps      | 3461120      |
| train/                  |              |
|    approx_kl            | 0.0046912394 |
|    clip_fraction        | 0.0413       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.865        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.35         |
|    n_updates            | 2532         |
|    policy_gradient_loss | -0.00773     |
|    std                  | 0.2          |
|    value_loss           | 5.47         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 64.3         |
|    ep_reward_mean       | 26.1         |
|    mimic_body_reward    | 0.0676       |
|    mimic_body_vel_re... | 0.00898      |
|    mimic_contact_reward | 0.086        |
|    mimic_ee_reward      | 0.0144       |
|    mimic_qpos_reward    | 0.186        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 318          |
|    iterations           | 846          |
|    time_elapsed         | 10865        |
|    total_timesteps      | 3465216      |
| train/                  |              |
|    approx_kl            | 0.0063560465 |
|    clip_fraction        | 0.0518       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.873        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.94         |
|    n_updates            | 2535         |
|    policy_gradient_loss | -0.00947     |
|    std                  | 0.2          |
|    value_loss           | 4.99         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 67.7        |
|    ep_reward_mean       | 27.2        |
|    mimic_body_reward    | 0.0316      |
|    mimic_body_vel_re... | 0.0116      |
|    mimic_contact_reward | 0.11        |
|    mimic_ee_reward      | 0.0123      |
|    mimic_qpos_reward    | 0.198       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 318         |
|    iterations           | 847         |
|    time_elapsed         | 10879       |
|    total_timesteps      | 3469312     |
| train/                  |             |
|    approx_kl            | 0.008972441 |
|    clip_fraction        | 0.0525      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.87        |
|    learning_rate        | 1e-05       |
|    loss                 | 2.18        |
|    n_updates            | 2538        |
|    policy_gradient_loss | -0.00844    |
|    std                  | 0.2         |
|    value_loss           | 4.68        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 70.5        |
|    ep_reward_mean       | 28.1        |
|    mimic_body_reward    | 0.0685      |
|    mimic_body_vel_re... | 0.0108      |
|    mimic_contact_reward | 0.084       |
|    mimic_ee_reward      | 0.016       |
|    mimic_qpos_reward    | 0.185       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 318         |
|    iterations           | 848         |
|    time_elapsed         | 10892       |
|    total_timesteps      | 3473408     |
| train/                  |             |
|    approx_kl            | 0.005385562 |
|    clip_fraction        | 0.0285      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.859       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.86        |
|    n_updates            | 2541        |
|    policy_gradient_loss | -0.00703    |
|    std                  | 0.2         |
|    value_loss           | 5.3         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 66.4        |
|    ep_reward_mean       | 26.3        |
|    mimic_body_reward    | 0.0414      |
|    mimic_body_vel_re... | 0.00931     |
|    mimic_contact_reward | 0.09        |
|    mimic_ee_reward      | 0.0148      |
|    mimic_qpos_reward    | 0.191       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 318         |
|    iterations           | 849         |
|    time_elapsed         | 10906       |
|    total_timesteps      | 3477504     |
| train/                  |             |
|    approx_kl            | 0.008100768 |
|    clip_fraction        | 0.0315      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.857       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.66        |
|    n_updates            | 2544        |
|    policy_gradient_loss | -0.00727    |
|    std                  | 0.2         |
|    value_loss           | 5.45        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 65.6        |
|    ep_reward_mean       | 26.2        |
|    mimic_body_reward    | 0.0683      |
|    mimic_body_vel_re... | 0.0106      |
|    mimic_contact_reward | 0.134       |
|    mimic_ee_reward      | 0.013       |
|    mimic_qpos_reward    | 0.189       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 318         |
|    iterations           | 850         |
|    time_elapsed         | 10920       |
|    total_timesteps      | 3481600     |
| train/                  |             |
|    approx_kl            | 0.009508504 |
|    clip_fraction        | 0.0531      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.882       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.13        |
|    n_updates            | 2547        |
|    policy_gradient_loss | -0.00892    |
|    std                  | 0.2         |
|    value_loss           | 4.51        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 65.8        |
|    ep_reward_mean       | 26.4        |
|    mimic_body_reward    | 0.121       |
|    mimic_body_vel_re... | 0.019       |
|    mimic_contact_reward | 0.098       |
|    mimic_ee_reward      | 0.014       |
|    mimic_qpos_reward    | 0.197       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 318         |
|    iterations           | 851         |
|    time_elapsed         | 10934       |
|    total_timesteps      | 3485696     |
| train/                  |             |
|    approx_kl            | 0.009426269 |
|    clip_fraction        | 0.0571      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.854       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.38        |
|    n_updates            | 2550        |
|    policy_gradient_loss | -0.00832    |
|    std                  | 0.2         |
|    value_loss           | 5.25        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 68.4         |
|    ep_reward_mean       | 27.8         |
|    mimic_body_reward    | 0.078        |
|    mimic_body_vel_re... | 0.00853      |
|    mimic_contact_reward | 0.086        |
|    mimic_ee_reward      | 0.0188       |
|    mimic_qpos_reward    | 0.195        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 318          |
|    iterations           | 852          |
|    time_elapsed         | 10948        |
|    total_timesteps      | 3489792      |
| train/                  |              |
|    approx_kl            | 0.0099472515 |
|    clip_fraction        | 0.0562       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.868        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.72         |
|    n_updates            | 2553         |
|    policy_gradient_loss | -0.00948     |
|    std                  | 0.2          |
|    value_loss           | 5.12         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 71.7        |
|    ep_reward_mean       | 29.3        |
|    mimic_body_reward    | 0.0951      |
|    mimic_body_vel_re... | 0.0209      |
|    mimic_contact_reward | 0.148       |
|    mimic_ee_reward      | 0.0195      |
|    mimic_qpos_reward    | 0.198       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 318         |
|    iterations           | 853         |
|    time_elapsed         | 10961       |
|    total_timesteps      | 3493888     |
| train/                  |             |
|    approx_kl            | 0.008912454 |
|    clip_fraction        | 0.0521      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.818       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.3         |
|    n_updates            | 2556        |
|    policy_gradient_loss | -0.00947    |
|    std                  | 0.2         |
|    value_loss           | 6.76        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 70.5        |
|    ep_reward_mean       | 28.6        |
|    mimic_body_reward    | 0.0818      |
|    mimic_body_vel_re... | 0.0121      |
|    mimic_contact_reward | 0.136       |
|    mimic_ee_reward      | 0.0162      |
|    mimic_qpos_reward    | 0.197       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 318         |
|    iterations           | 854         |
|    time_elapsed         | 10975       |
|    total_timesteps      | 3497984     |
| train/                  |             |
|    approx_kl            | 0.009443108 |
|    clip_fraction        | 0.0334      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.84        |
|    learning_rate        | 1e-05       |
|    loss                 | 3.4         |
|    n_updates            | 2559        |
|    policy_gradient_loss | -0.00776    |
|    std                  | 0.2         |
|    value_loss           | 6.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 67.1        |
|    ep_reward_mean       | 26.7        |
|    mimic_body_reward    | 0.0907      |
|    mimic_body_vel_re... | 0.0167      |
|    mimic_contact_reward | 0.102       |
|    mimic_ee_reward      | 0.0189      |
|    mimic_qpos_reward    | 0.203       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 318         |
|    iterations           | 855         |
|    time_elapsed         | 10989       |
|    total_timesteps      | 3502080     |
| train/                  |             |
|    approx_kl            | 0.011561537 |
|    clip_fraction        | 0.063       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.83        |
|    learning_rate        | 1e-05       |
|    loss                 | 3.01        |
|    n_updates            | 2562        |
|    policy_gradient_loss | -0.00983    |
|    std                  | 0.2         |
|    value_loss           | 7.09        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 65.9        |
|    ep_reward_mean       | 26          |
|    mimic_body_reward    | 0.0713      |
|    mimic_body_vel_re... | 0.0135      |
|    mimic_contact_reward | 0.144       |
|    mimic_ee_reward      | 0.0105      |
|    mimic_qpos_reward    | 0.189       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 318         |
|    iterations           | 856         |
|    time_elapsed         | 11003       |
|    total_timesteps      | 3506176     |
| train/                  |             |
|    approx_kl            | 0.010642221 |
|    clip_fraction        | 0.0557      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.878       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.97        |
|    n_updates            | 2565        |
|    policy_gradient_loss | -0.00919    |
|    std                  | 0.2         |
|    value_loss           | 5.24        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 64.3         |
|    ep_reward_mean       | 25.8         |
|    mimic_body_reward    | 0.0707       |
|    mimic_body_vel_re... | 0.0115       |
|    mimic_contact_reward | 0.116        |
|    mimic_ee_reward      | 0.0165       |
|    mimic_qpos_reward    | 0.189        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 318          |
|    iterations           | 857          |
|    time_elapsed         | 11016        |
|    total_timesteps      | 3510272      |
| train/                  |              |
|    approx_kl            | 0.0040580845 |
|    clip_fraction        | 0.0252       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.844        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.44         |
|    n_updates            | 2568         |
|    policy_gradient_loss | -0.00663     |
|    std                  | 0.2          |
|    value_loss           | 6.02         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 67.5        |
|    ep_reward_mean       | 27.4        |
|    mimic_body_reward    | 0.0907      |
|    mimic_body_vel_re... | 0.0181      |
|    mimic_contact_reward | 0.1         |
|    mimic_ee_reward      | 0.0127      |
|    mimic_qpos_reward    | 0.193       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 318         |
|    iterations           | 858         |
|    time_elapsed         | 11030       |
|    total_timesteps      | 3514368     |
| train/                  |             |
|    approx_kl            | 0.008354809 |
|    clip_fraction        | 0.0659      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.873       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.66        |
|    n_updates            | 2571        |
|    policy_gradient_loss | -0.0106     |
|    std                  | 0.2         |
|    value_loss           | 5.18        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 65.7        |
|    ep_reward_mean       | 26.3        |
|    mimic_body_reward    | 0.0639      |
|    mimic_body_vel_re... | 0.0121      |
|    mimic_contact_reward | 0.084       |
|    mimic_ee_reward      | 0.0119      |
|    mimic_qpos_reward    | 0.18        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 318         |
|    iterations           | 859         |
|    time_elapsed         | 11044       |
|    total_timesteps      | 3518464     |
| train/                  |             |
|    approx_kl            | 0.008531047 |
|    clip_fraction        | 0.0655      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.847       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.59        |
|    n_updates            | 2574        |
|    policy_gradient_loss | -0.00979    |
|    std                  | 0.2         |
|    value_loss           | 5.93        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 68.2        |
|    ep_reward_mean       | 27.3        |
|    mimic_body_reward    | 0.0924      |
|    mimic_body_vel_re... | 0.013       |
|    mimic_contact_reward | 0.116       |
|    mimic_ee_reward      | 0.0124      |
|    mimic_qpos_reward    | 0.192       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 318         |
|    iterations           | 860         |
|    time_elapsed         | 11057       |
|    total_timesteps      | 3522560     |
| train/                  |             |
|    approx_kl            | 0.010412064 |
|    clip_fraction        | 0.0571      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.863       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.52        |
|    n_updates            | 2577        |
|    policy_gradient_loss | -0.00998    |
|    std                  | 0.2         |
|    value_loss           | 5.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 68.5        |
